region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
combined,1810-1830,27,131,thinkest; wouldest; said'st; sleep'st; sayst; avilt; speakest; weep'st; liv'st; giv'st,Second-Person Verb Forms,Structural / Uncertain,human,
combined,1810-1830,10,2722,desirit; presens; yowth; utheris; whiche; discomfist; beyng; sabinis; schalbe; schall,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1790-1810#4
combined,1810-1830,15,1242,accenti; forza; riposo; troppo; lontano; poiche; stessa; d'ogni; tutto; quei,Roman Numerals and Dates,Structural / Uncertain,inherited,1790-1810#12
combined,1810-1830,17,577,summation; tinuation; centrated; necting; stituents; stituent; trive; tector; firming; tradiction,Truncated Word Fragments,Structural / Uncertain,inherited,1790-1810#17
combined,1810-1830,33,41,curiosi; socie; authori; quali; varie; securi; facul; liber; difficul; abili,Truncated -ity Noun Fragments,Structural / Uncertain,human,
combined,1810-1830,26,143,petually; formances; sonally; petuate; petrated; libitum; plexed; vocates; severance; mittance,Truncated per-/ad- Fragments,Structural / Uncertain,human,
combined,1810-1830,34,36,tridges; ticulars; tisans; liaments; allel; ticularly; tially; tiality; cils; ticular,Truncated par-/coun- Fragments,Structural / Uncertain,human,
combined,1810-1830,22,343,spectability; ceipts; storation; striction; sponsible; freshments; garding; nowned; gardless; newal,Latin Grammar Terminology,Structural / Uncertain,inherited,1790-1810#13
combined,1810-1830,18,508,justifica; augmenta; revela; proposi; prescrip; diminu; retalia; interpreta; assump; supposi,Truncated Word Fragments,Structural / Uncertain,inherited,1790-1810#19
combined,1810-1830,20,495,helens; levan; neot's; botolph's; feux; germains; austle; leonards; leger; ubes,Saints' Names (Place Names),Structural / Uncertain,inherited,1790-1810#20
combined,1810-1830,3,6701,beauvoir; winnebagoes; halliwell; soutenir; effets; bataillons; paramithia; tercera; ballivos; tupper,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1790-1810#8
combined,1810-1830,24,171,emolu; impedi; accompani; imple; detri; nutri; deport; apprehen; compart; submis,Truncated -ment/-sion Fragments,Structural / Uncertain,human,
combined,1810-1830,19,502,ecution; pensated; mittees; travagance; panded; aggerated; pliment; amples; ploded; horted,Truncated ap- Prefix Fragments,Structural / Uncertain,inherited,1790-1810#22
combined,1810-1830,29,85,sitions; tributa; parate; verely; parated; condary; riously; pulchre; curity; cretly,Truncated se-/po- Fragments,Structural / Uncertain,human,
combined,1810-1830,31,70,carpen; slaugh; minates; thermome; ritory; winches; rific; manches; ritories; dorches,Truncated -ter Fragments,Structural / Uncertain,human,
combined,1810-1830,30,72,ventry; lumbus; lony; lossal; lonies; lonel; eval; loured; lonists; tobac,Truncated co-/ca- Fragments,Structural / Uncertain,human,
combined,1810-1830,28,86,terprise; tertaining; campment; gagement; tertained; joyments; virons; deavouring; tertainment; thusiasm,Truncated en- Fragments,Structural / Uncertain,human,
combined,1810-1830,35,32,ployments; ployers; ploying; bellished; ploys; pires; ployment; ploy; phatically; perors,Truncated em- Fragments,Structural / Uncertain,human,
combined,1810-1830,32,58,drid; nagement; nufactures; naged; gazine; chinery; nufactory; sonry; nuscript; jority,Truncated ma- Fragments,Structural / Uncertain,human,
combined,1830-1850,0,12167,tagonist; erde; noying; orangeman; thony; tique; pratis; octogenarian; nouncement; artilleryman,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1810-1830#0
combined,1830-1850,14,1307,eighths; reals; guilders; skillings; mainsail; annas; bowsprit; roubles; jib; quintals,Truncated Word Fragments,Structural / Uncertain,inherited,1810-1830#16
combined,1830-1850,2,9280,fever'd; with'ring; vengeful; betray'd; darkling; glist'ning; thund'ring; flapp'd; quivering; odorous,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1810-1830#2
combined,1830-1850,8,5297,countenanced; abridg; accompani; counteracted; deride; degenerates; impedi; embank; deny; constrain,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1810-1830#1
combined,1830-1850,10,4948,voute; laissait; laisse; l'honneur; nolre; firent; paraitre; encor; venger; endroits,French Language Text,Structural / Uncertain,inherited,1810-1830#12
combined,1830-1850,4,7634,bagley; barratt; newmarch; adcock; whiteman; dennison; cuthbertson; greenside; junr; collyer,Second-Person Verb Forms,Structural / Uncertain,inherited,1810-1830#6
combined,1830-1850,13,3454,conus; depressa; tenuis; terebra; pholadomya; micaceous; sanguinolaria; giganteum; epidote; dentalium,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1810-1830#7
combined,1830-1850,5,5732,abdul; minieh; corinthia; ismael; ethelbald; fatteh; valerius; edfou; hophra; stephanus,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1810-1830#11
combined,1830-1850,3,7648,sinapis; nigrum; turmeric; cashew; lanius; panicum; bustards; laurus; virginiana; turdus,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1810-1830#5
combined,1830-1850,11,4390,gode; frende; wylle; seye; jonnie; bothe; johne; teres; feir; bryght,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1810-1830#10
combined,1830-1850,6,5481,brookhouse; eddlestone; womersley; swillington; fishlake; durness; oulton; ramsbottom; lochgilphead; swinefleet,Latin Species Names (Natural History),"Science, Mathematics & Natural Philosophy",inherited,1810-1830#9
combined,1830-1850,7,5452,medios; diez; manzanillo; astrabad; bormio; arbe; dassen; verso; belmonte; pembrey,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1810-1830#4
combined,1830-1850,12,4374,kg; ovx; gp; qh; roig; jh; vb; fagt; vvv; ravra,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1810-1830#14
combined,1830-1850,19,352,persua; aggres; omis; depres; profu; delu; seclu; admis; conces; transgres,Truncated -ment/-sion Fragments,Structural / Uncertain,inherited,1810-1830#24
combined,1830-1850,9,5157,proximum; certamine; millibus; summam; temporibus; dicit; monstra; hannibali; etsi; discrimen,Latin Text (Function Words),Structural / Uncertain,inherited,1810-1830#8
combined,1830-1850,21,119,winches; manches; ritories; dorches; diame; glouces; lancas; restrial; communi; minates,Truncated -ter Fragments,Structural / Uncertain,inherited,1810-1830#31
combined,1830-1850,20,245,commenc; prepar; preserv; advanc; conclud; resid; believ; requir; describ; uninterest,Truncated Verb Fragments,Structural / Uncertain,inherited,1810-1830#23
combined,1830-1850,25,77,narchs; narch; narchy; desty; nopoly; nastery; numents; notony; tionless; nument,Dutch/German Text,Structural / Uncertain,inherited,1810-1830#21
combined,1830-1850,15,892,temptuously; ventual; fiscated; instated; sponsibility; temptuous; luctant; storation; lentes; spectively,Truncated Word Fragments,Structural / Uncertain,inherited,1810-1830#17
combined,1830-1850,18,567,austell; hilaire; helens; trinite; sauveur; columb; kitt's; cyr; eustatia; michaels,Saints' Names (Place Names),Structural / Uncertain,inherited,1810-1830#20
combined,1830-1850,35,20,sellor; trymen; tess; teract; tenanced; sellors; cils; cillors; tryman; try's,Truncated par-/coun- Fragments,Structural / Uncertain,inherited,1810-1830#34
combined,1830-1850,1,10224,conduite; hijo; reyne; matrosses; torem; reynos; etde; dicendo; hapai; fallowfield,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1810-1830#3
combined,1830-1850,22,117,nuscripts; nufactured; naged; jestic; dras; hometan; sonry; hometans; gistrates; rines,Truncated ma- Fragments,Structural / Uncertain,inherited,1810-1830#32
combined,1830-1850,29,42,lumbus; lony; lumn; lonies; lonial; lonel; lumbia; eval; penhagen; lumns,Truncated co-/ca- Fragments,Structural / Uncertain,inherited,1810-1830#30
combined,1830-1850,17,590,pleting; batants; prietary; cedure; testantism; placency; gressively; cavation; verbial; pansion,Truncated ap- Prefix Fragments,Structural / Uncertain,inherited,1810-1830#19
combined,1830-1850,16,600,usurpa; repara; correc; interposi; recommenda; rejec; afflic; abstrac; consumma; selec,Truncated Word Fragments,Structural / Uncertain,inherited,1810-1830#18
combined,1830-1850,24,91,turbing; seminated; turb; cernible; persion; gusted; senters; cretion; bursements; turbance,Latin Grammar Terminology,Structural / Uncertain,inherited,1810-1830#22
combined,1830-1850,32,29,darin; ufacturing; uvering; uvring; darins; mussul; wayfaring; uvred; ners; agement,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1810-1830#13
combined,1830-1850,23,109,larged; thusiastic; terprise; tertainment; campment; dangered; livened; gagement; revanche; joyment,Truncated en- Fragments,Structural / Uncertain,inherited,1810-1830#28
combined,1830-1850,27,56,libitum; vocates; infinitum; vancement; justed; journment; mired; venturers; vancing; miring,Truncated per-/ad- Fragments,Structural / Uncertain,inherited,1810-1830#26
combined,1830-1850,26,62,proval; plause; purtenances; prehensions; pearances; pendage; peased; propriations; plauded; propriated,Second-Person Verb Forms,Structural / Uncertain,inherited,1810-1830#27
combined,1830-1850,30,38,ploying; barrassing; bankments; ploy; ployments; peror's; ployers; bellished; bankment; barrassments,Truncated em- Fragments,Structural / Uncertain,inherited,1810-1830#35
combined,1830-1850,28,45,vinus; stices; ruptions; preters; vening; spersed; sected; ested; sica; preter,Roman Numerals and Dates,Structural / Uncertain,inherited,1810-1830#15
combined,1830-1850,34,21,parated; parate; condly; pulchre; parating; curity; cretary; cret; conded; cond,Truncated se-/po- Fragments,Structural / Uncertain,inherited,1810-1830#29
combined,1830-1850,33,25,guments; menians; menia; tillery; rangement; chitecture; chipelago; tificial; gument; rangements,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1810-1830#25
combined,1830-1850,31,37,derstood; derstanding; dertaking; questionably; expectedly; avoidable; dertake; dertaken; derstand; dulating,Truncated -ity Noun Fragments,Structural / Uncertain,inherited,1810-1830#33
combined,1830-1850,36,19,rolina; valry; binet; verns; reer; tholics; tholic; thedral; therine; mels,Truncated Ca- Fragments,Structural / Uncertain,human,
combined,1850-1870,1,16377,cestor; ticipating; noyance; nexed; fanft; cients; annulet; overmatch; tique; saune,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1830-1850#0
combined,1850-1870,0,16608,veil'd; sorrow's; tufted; juniper; tempest's; tyrant's; spirit's; eglantine; glow'd; mewed,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1830-1850#2
combined,1850-1870,12,3981,noo; hev; oot; aboot; vy; dae; boh; fayther; peevishly; loike,Truncated -ter Fragments,Structural / Uncertain,inherited,1830-1850#21
combined,1850-1870,19,1137,eighths; sixteenths; shdlings; shiuings; reals; kreutzers; deckers; petuated; fidious; sevenths,Truncated Word Fragments,Structural / Uncertain,inherited,1830-1850#14
combined,1850-1870,3,12252,hindle; bramwell; ramsdell; reepham; sherwin; enzie; hemenway; blewitt; halbeath; clarkston,Latin Species Names (Natural History),"Science, Mathematics & Natural Philosophy",inherited,1830-1850#6
combined,1850-1870,9,5352,leggings; sdk; frilled; crapes; tights; serges; pantaloons; cornices; quilted; haberdashery,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1830-1850#3
combined,1850-1870,8,5386,suivre; l'honneur; retranchements; siecles; inutile; appeler; ailleurs; rarement; savait; conquete,French Language Text,Structural / Uncertain,inherited,1830-1850#10
combined,1850-1870,14,3455,gmelinite; dioptase; diopside; melanite; wavellite; ilmenau; tetradymite; lievrite; prehnite; lithomarge,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1830-1850#13
combined,1850-1870,7,5474,paranagua; cochinos; mahanuddy; lagosta; formentera; jask; linosa; linth; burry; carvoeiro,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1830-1850#7
combined,1850-1870,17,1599,fuentes; idstedt; wittgenstein; sentinum; fredericksburg; resaca; d'hilliers; rosecrans; longstreet's; ipsus,Truncated co-/ca- Fragments,Structural / Uncertain,inherited,1830-1850#29
combined,1850-1870,13,3688,sqq; publ; polyb; odyss; pausan; zonaras; mannert; biv; antiq; chronicon,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1830-1850#8
combined,1850-1870,5,6659,elvat; avra; peah; dxxa; dxx; bttin; ppa; sollen; rbv; ydp,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1830-1850#12
combined,1850-1870,4,7172,gedrosia; kerman; codomanus; carmania; ahmed; abad; heracleia; jebel; sexti; mowr,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1830-1850#5
combined,1850-1870,22,465,omis; delu; persua; suppres; condescen; subdivi; intru; disper; expul; conces,Truncated -ment/-sion Fragments,Structural / Uncertain,inherited,1830-1850#19
combined,1850-1870,24,403,considerer; ipsavich; harrisville; scalaris; sandhaile; tionally; mtie; tive; gurrah; tioner,Dutch/German Text,Structural / Uncertain,inherited,1830-1850#25
combined,1850-1870,11,5235,linearis; inflata; rufescens; fluviatilis; plicata; medicago; arvense; ophidia; glomerata; ermines,Roman Numerals and Dates,Structural / Uncertain,inherited,1830-1850#28
combined,1850-1870,10,5323,predictum; scilicet; habeant; illam; poterat; singula; quibus; litteris; medietatem; dabunt,Latin Text (Function Words),Structural / Uncertain,inherited,1830-1850#9
combined,1850-1870,23,412,perceiv; suppos; diverg; relat; describ; fascinat; escap; divid; assum; remov,Truncated Verb Fragments,Structural / Uncertain,inherited,1830-1850#20
combined,1850-1870,28,170,speakest; see'st; thinkest; lov'st; hearest; livest; shouldest; say'st; com'st; seemest,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1830-1850#32
combined,1850-1870,15,2823,thys; nowe; eftir; fulle; sayde; whiche; moste; verye; ffor; lyke,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1830-1850#11
combined,1850-1870,16,2733,affrique; sciarra; fornarina; jenni; zagros; alkmund's; eoque; ferrata; neots; amand,Saints' Names (Place Names),Structural / Uncertain,inherited,1830-1850#18
combined,1850-1870,33,56,knowledging; commodate; costed; cusation; complishments; quiesced; ceptable; commodated; cordes; knowledgment,Latin Grammar Terminology,Structural / Uncertain,inherited,1830-1850#24
combined,1850-1870,18,1507,cierge; summated; sulate; cealing; tectors; spectively; gregational; ciliating; joicing; fidant,Truncated Word Fragments,Structural / Uncertain,inherited,1830-1850#15
combined,1850-1870,21,550,laura's; lucy's; ellen's; clara's; alice's; annie's; fanny's; frank's; susan's; evelyn's,Second-Person Verb Forms,Structural / Uncertain,inherited,1830-1850#26
combined,1850-1870,25,287,stevensen; pietersen; loockermans; hendrickse; oloff; dirck; gerrit; cornelis; teunissen; dircksen,Truncated -ity Noun Fragments,Structural / Uncertain,inherited,1830-1850#31
combined,1850-1870,30,103,guerite; seilles; chioness; tyrs; shalled; garet's; ter; quis; penters; vellously,Truncated ma- Fragments,Structural / Uncertain,inherited,1830-1850#22
combined,1850-1870,2,14858,montenegrine; wiborg; cachalot; fluitans; vynckt; tenebres; bttern; dibbs; gijon; tumbat,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1830-1850#1
combined,1850-1870,6,6416,briscoe; walcote; kenrick; gorst; birrell; mitcheu; purves; killikur; skillicorne; mardingly,Second-Person Verb Forms,Structural / Uncertain,inherited,1830-1850#4
combined,1850-1870,20,762,realiza; restitu; confisca; compunc; promo; emancipa; relaxa; prescrip; precipita; indiscre,Truncated Word Fragments,Structural / Uncertain,inherited,1830-1850#16
combined,1850-1870,27,228,monest; plimented; monalty; memorates; forting; pilation; petitors; moner; posedly; prehends,Truncated ap- Prefix Fragments,Structural / Uncertain,inherited,1830-1850#17
combined,1850-1870,29,110,ploying; phatically; barrassment; ployers; ploy; bellished; peror's; evapo; bassy; ployments,Truncated em- Fragments,Structural / Uncertain,inherited,1830-1850#30
combined,1850-1870,26,258,sipation; riched; pensary; lightenment; sipated; tertain; croachments; gravings; tertaining; chantment,Truncated en- Fragments,Structural / Uncertain,inherited,1830-1850#23
combined,1850-1870,32,59,vertisement; mirers; infinitum; vancement; libitum; vocates; vocate; nauseam; mittance; miring,Truncated per-/ad- Fragments,Structural / Uncertain,inherited,1830-1850#27
combined,1850-1870,34,42,mysteri; seri; glori; conspicu; treacher; errone; labori; industri; delici; numer,Truncated se-/po- Fragments,Structural / Uncertain,inherited,1830-1850#34
combined,1850-1870,31,66,capabili; extremi; abili; peculiari; capaci; facul; infirmi; opportuni; locali; hostili,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1830-1850#33
combined,1850-1870,35,35,terially; rauders; nagement; jestic; chinery; terials; jesty; terial; sonry; jority,Truncated par-/coun- Fragments,Structural / Uncertain,inherited,1830-1850#35
combined,1850-1870,36,17,harun; raschid; jezirah; djebl; lowance; bany; teration; roj; ternative; luding,Truncated Ca- Fragments,Structural / Uncertain,inherited,1830-1850#36
combined,1870-1890,14,4064,ethel; gertrude; sissy; lurline; brasig; mabel; gruffly; maude; laconically; nina,Truncated -ter Fragments,Structural / Uncertain,inherited,1850-1870#12
combined,1870-1890,4,12038,assum; declar; fascinat; jerked; triced; suppos; separat; bestirred; inspir; impedi,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1850-1870#0
combined,1870-1890,23,889,deckers; thalers; sevenths; petuated; pendicularly; forated; manence; taels; sonality; plexities,Truncated Word Fragments,Structural / Uncertain,inherited,1850-1870#19
combined,1870-1890,28,407,sorrier; duller; stiffer; crueller; stiller; luckier; alore; sourer; stupider; saveeter,Comparative Adjective Forms,Structural / Uncertain,human,
combined,1870-1890,0,24608,darkling; shimmering; ethical; lambent; clanging; xim; perjury; arrogance; indigestion; licentious,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1850-1870#1
combined,1870-1890,2,17671,hitchins; stanthwaite; poyser; mccalmont; basham; vauance; ohphant; callahan; alwynn; brubaker,Second-Person Verb Forms,Structural / Uncertain,inherited,1850-1870#6
combined,1870-1890,6,9199,stanstead; robertland; buntingford; kildale; horbury; fletching; weobley; eartham; greenford; yorks,Latin Species Names (Natural History),"Science, Mathematics & Natural Philosophy",inherited,1850-1870#3
combined,1870-1890,12,5310,muara; ramree; modon; yenbo; llanddwyn; veglia; cherso; tanjong; muscatine; kirpon,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1850-1870#7
combined,1870-1890,7,6654,caracteres; armees; trouvaient; construire; revenir; endroit; exprimer; vaisseaux; russy; perdre,French Language Text,Structural / Uncertain,inherited,1850-1870#8
combined,1870-1890,21,1082,mabel's; edith's; judith's; laura's; ruth's; stella's; maggie's; violet's; esther's; kate's,Second-Person Verb Forms,Structural / Uncertain,inherited,1850-1870#21
combined,1870-1890,3,12139,staurolite; strontianite; embolite; radishes; thomsonite; pyrosclerite; valentinite; sausages; pyrophyllite; brookite,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1850-1870#9
combined,1870-1890,10,6102,voluntatem; subsidium; decimas; copias; haberet; ministrorum; fuisse; faciemus; ipsos; postquam,Latin Text (Function Words),Structural / Uncertain,inherited,1850-1870#10
combined,1870-1890,22,1048,longstreet's; mcdowell's; bourbaki; centreville; courbevoie; regulars; mcdowell; magruder; bapaume; montmedy,Truncated co-/ca- Fragments,Structural / Uncertain,inherited,1850-1870#17
combined,1870-1890,5,10773,purniah; jalaun; kapurthala; kolhapur; boondee; ahmad; bhao; ahmed; olynthian; manantoddy,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1850-1870#4
combined,1870-1890,9,6183,granulata; knorria; conica; pursh; paniculata; attenuata; maculata; vitex; globosa; lycopodites,Roman Numerals and Dates,Structural / Uncertain,inherited,1850-1870#11
combined,1870-1890,17,2715,dsrs; rsport; dnitsd; lds; dilled; iattsr; bstwssu; valus; eouutr; nativss,Truncated se-/po- Fragments,Structural / Uncertain,inherited,1850-1870#34
combined,1870-1890,16,3040,luik; loike; fowk; theer; niwer; sicht; seein; intil; trowth; guidman,Latin Grammar Terminology,Structural / Uncertain,inherited,1850-1870#33
combined,1870-1890,26,712,marlatt; slseted; seacome; obaries; gilbertville; orld; orth; ckool; marcelia; hilst,Dutch/German Text,Structural / Uncertain,inherited,1850-1870#24
combined,1870-1890,8,6458,kotopna; irepl; nz; irorapov; moacete; xai; dpi; icl; ttj; rovrov,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1850-1870#5
combined,1870-1890,29,332,miscon; con; stipu; manipu; tenegro; circu; calcu; geographi; histori; articu,Truncated -ment/-sion Fragments,Structural / Uncertain,inherited,1850-1870#22
combined,1870-1890,11,5369,hecha; possa; moglie; detto; sagrestia; faccia; tiempo; ancora; eduardo; quindi,Saints' Names (Place Names),Structural / Uncertain,inherited,1850-1870#16
combined,1870-1890,25,795,corrobora; identifica; retribu; justifica; augmenta; detesta; perturba; expira; reproduc; supplica,Truncated Word Fragments,Structural / Uncertain,inherited,1850-1870#20
combined,1870-1890,24,888,monans; ebbe's; ffagan; asaph's; germain's; canice's; irvyne; aubin's; heliers; endellion,Saints' Names (Place Names),Structural / Uncertain,human,
combined,1870-1890,19,1203,pethau; mhlith; gwnaeth; oblegyd; enwau; awyr; rhymni; gyda'u; gwahanol; sylw,Truncated par-/coun- Fragments,Structural / Uncertain,inherited,1850-1870#35
combined,1870-1890,27,601,prehends; tremities; munes; pagnie; mercially; mentaries; asperated; munists; memorative; ecution,Truncated ap- Prefix Fragments,Structural / Uncertain,inherited,1850-1870#27
combined,1870-1890,15,3818,steuern; sollten; aufrecht; zeilen; schlosse; selber; verlangen; oberen; nothwendig; darauf,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1850-1870#14
combined,1870-1890,13,4945,oute; bothe; whiche; wardeyns; werkis; vther; aboute; salbe; wyth; foresayd,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1850-1870#15
combined,1870-1890,36,94,miralty; mirer; vertisements; nauseam; herents; vancement; visable; mirers; mirable; vertised,Truncated per-/ad- Fragments,Structural / Uncertain,inherited,1850-1870#32
combined,1870-1890,31,246,wishest; rememberest; sawest; couldest; leadest; com'st; see'st; speak'st; seemest; saidst,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1850-1870#28
combined,1870-1890,30,310,expan; omis; expul; effu; delu; condescen; persua; profu; confes; seces,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1850-1870#31
combined,1870-1890,18,1521,vulsively; spiracies; gregations; triving; stantia; secration; prietorship; nivance; centration; muneration,Truncated Word Fragments,Structural / Uncertain,inherited,1850-1870#18
combined,1870-1890,1,18113,poitrine; arvin; mercatores; haydoc; gujrdt; mcgrew; acuta; albro; demorest; achlysur,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1850-1870#2
combined,1870-1890,20,1171,drancisco; langsam; tendrombohitra; thracite; erinnerung; cestor; swering; tagonist; orten; anap,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1850-1870#13
combined,1870-1890,34,112,whitting; southamp; harring; guerite; tyrdom; torring; jorie; pember; hamil; brigh,Truncated ma- Fragments,Structural / Uncertain,inherited,1850-1870#30
combined,1870-1890,32,158,lightenment; tertained; gagements; virons; tertaining; rogel; chantment; gaging; dowment; bloc,Truncated en- Fragments,Structural / Uncertain,inherited,1850-1870#26
combined,1870-1890,37,75,excommuni; fabri; confis; incul; mortifi; intoxi; eradi; publi; modifi; communi,Truncated -icate/-ify Fragments,Structural / Uncertain,human,
combined,1870-1890,41,17,nicians; noschisma; niss; drus; nixes; nician; dra; acia; nixville; nix,Truncated phoe-/phe- Fragments,Structural / Uncertain,human,
combined,1870-1890,35,110,schaick; vliet; deusen; voorst; artevelde; blarcom; selaer; couver; zandt; diemen,Truncated -ity Noun Fragments,Structural / Uncertain,inherited,1850-1870#25
combined,1870-1890,38,51,bellished; ployers; ployer; ploying; ploy; peror's; barrassments; ployes; phatically; perors,Truncated em- Fragments,Structural / Uncertain,inherited,1850-1870#29
combined,1870-1890,33,157,unanswer; abomin; unmistak; unconquer; insupport; unfavour; mischiev; conspicu; labori; inevit,Truncated Verb Fragments,Structural / Uncertain,inherited,1850-1870#23
combined,1870-1890,39,36,onists; umn; umns; onies; ored; onel; lecting; orado; lision; lectors,Truncated Ca- Fragments,Structural / Uncertain,inherited,1850-1870#36
combined,1870-1890,40,19,tryman; sellor; selled; cil; trymen; tess; sellors; cils; try's; tenanced,Truncated coun- Fragments,Structural / Uncertain,human,
combined,1890-1910,22,646,hundered; deckers; eighths; sixths; roubles; kroner; centesimi; soldi; piastres; ha'pence,Truncated Word Fragments,Structural / Uncertain,inherited,1870-1890#23
combined,1890-1910,4,10429,deathless; darkling; shimmering; bespangled; warbling; divinest; yawl; illumes; tuneful; swirling,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1870-1890#12
combined,1890-1910,14,3753,elsie; bertha; mabel; interrogatively; nellie; spilford; eileen; letty; sarcastically; agatha,Truncated -ter Fragments,Structural / Uncertain,inherited,1870-1890#14
combined,1890-1910,26,305,funnier; wickeder; bitterer; shyer; tougher; stiffer; queerer; aviser; sorer; stupider,Comparative Adjective Forms,Structural / Uncertain,inherited,1870-1890#28
combined,1890-1910,11,4687,naw; deein; nivver; an'ra; rinnin; onyway; hoo's; gowks; gangin; wi't,Latin Grammar Terminology,Structural / Uncertain,inherited,1870-1890#16
combined,1890-1910,3,10466,ratification; ethical; mineralogy; freeholders; romish; reprints; annales; sheriffs; ethics; enforcement,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1870-1890#0
combined,1890-1910,5,8406,cestor; tiquities; tiquity; nually; swer; englishwoman's; alarmist; eyewitness; swers; nouncement,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#20
combined,1890-1910,7,6384,assum; choos; describ; secur; starv; comported; provok; predica; bestirred; influenced,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1870-1890#4
combined,1890-1910,18,1228,lucy's; eleanor's; dick's; frank's; judith's; maud's; molly's; sybil's; kate's; alice's,Second-Person Verb Forms,Structural / Uncertain,inherited,1870-1890#21
combined,1890-1910,9,5764,trowsers; tunics; neckerchief; leggings; buckskin; blouse; trimmings; calicoes; velveteen; ironmongers,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1870-1890#3
combined,1890-1910,0,12637,lindell; mackinlay; athalyn; kilner; postle; tavlor; bicknell; fargus; donkin; macritchie,Second-Person Verb Forms,Structural / Uncertain,inherited,1870-1890#2
combined,1890-1910,8,6350,auchterderran; greenlaw; kington; abdie; farnell; wootton; sharrow; handsworth; prestonkirk; kingsclere,Latin Species Names (Natural History),"Science, Mathematics & Natural Philosophy",inherited,1870-1890#6
combined,1890-1910,10,5159,autorites; barbare; fievre; soldat; barbares; endroit; marchandises; campagnes; tomber; demanda,French Language Text,Structural / Uncertain,inherited,1870-1890#7
combined,1890-1910,20,871,fauconberg; falconberg; austinminster; charlemont; rosebery; kenny; brabourne; tweedy; dartmouth's; by'r,Truncated co-/ca- Fragments,Structural / Uncertain,inherited,1870-1890#22
combined,1890-1910,12,4366,datolite; willemite; axinite; prehnite; zincite; andalusite; scapolite; anthophyllite; hydrated; zirconium,Saints' Names (Place Names),Structural / Uncertain,inherited,1870-1890#11
combined,1890-1910,16,2659,fyrst; xvd; oute; wyth; oure; accomptes; sayde; thys; comyng; saide,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1870-1890#13
combined,1890-1910,6,6586,ovk; cultivo; ttjv; prova; ttjs; tta; ffi; nodi; jb; periodo,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1870-1890#8
combined,1890-1910,2,11016,zebayir; gerasa; firoz; awaji; sialkot; kilwa; bellinzona; rohri; tranquebar; kistna,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1870-1890#5
combined,1890-1910,21,805,brieuc; serf's; neot; goar; botolph's; legue; clairs; neot's; audries; monans,Saints' Names (Place Names),Structural / Uncertain,inherited,1870-1890#24
