region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
american,1770-1790,34,152,matth; jer; chron; matthew; deut; jeremiah; ezek; isa; exod; xxxiii,Roman Numeral Scripture Citations,Structural / Uncertain,inherited,1750-1770#20
american,1770-1790,9,355,crushed; murdered; devoured; augmented; relieved; softened; plundered; tormented; grieved; extinguished,Naval and Military Expeditions,Military & Warfare,inherited,1750-1770#45
american,1770-1790,27,232,depriving; establishing; subjecting; confining; exposing; securing; exercising; regulating; providing; promoting,Public Welfare and Administration,"Government, Law & Administration",inherited,1750-1770#22
american,1770-1790,40,129,tuneful; throng; shrill; lyre; swains; raptures; hail; nymphs; shouts; trumpets,Pastoral Poetry and Music,"Literature, Drama & Poetic Diction",human,1750-1770#36
american,1770-1790,7,384,charm'd; pensive; wakes; glows; glowing; flow'rs; rosy; blooming; swell'd; flow'd,Poetic Nature Imagery,"Literature, Drama & Poetic Diction",inherited,1750-1770#6
american,1770-1790,4,405,vales; billows; azure; roll'd; flow'ry; groves; flowery; floating; spires; dusky,Redemption and Spiritual Healing,"Religion, Theology & the Church",inherited,1750-1770#27
american,1770-1790,30,191,inlet; adjective; angel's; infringement; insurrection; ulcer; ass; onion; egg; impostor,Miscellaneous Unrelated Terms,Structural / Uncertain,inherited,1750-1770#32
american,1770-1790,8,372,putrid; bitters; vomiting; astringent; nausea; cooling; urine; intestines; gum; emetics,Disease Symptoms and Illness,"Medicine, Body & Health",inherited,1750-1770#21
american,1770-1790,47,96,cum; quod; quae; quam; si; que; nihil; qui; lib; geo,Latin Citations and Scripture References,Structural / Uncertain,inherited,1750-1770#41
american,1770-1790,18,283,stalks; yellow; shells; ice; walnut; ash; cedar; tube; boughs; oblong,Colors and Natural Materials,"Nature, Landscape & Weather",inherited,1750-1770#26
american,1770-1790,14,321,livid; dart; piercing; ghastly; grim; furies; hapless; sighs; shrieks; stings,Storms and Raging Forces,"Nature, Landscape & Weather",inherited,1750-1770#24
american,1790-1810,57,77,sixty; fourteen; thirty; forty; eighty; eighteen; eight; sixteen; seventeen; seven,Cardinal Numbers,Structural / Uncertain,human,
american,1790-1810,49,177,pots; cellery; onions; florins; pounders; dols; pound; blades; bunches; barrels,Numbers and Time Units,Structural / Uncertain,inherited,1770-1790#36
american,1790-1810,56,81,hotter; lighter; quicker; bigger; swifter; heavier; firmer; broader; sweeter; stronger,Comparative and Superlative Forms,Structural / Uncertain,inherited,1770-1790#51
american,1790-1810,14,425,extensively; copiously; ably; grossly; sadly; successfully; legally; judiciously; essentially; variously,Adverbs and Abstract Qualifiers,Structural / Uncertain,inherited,1770-1790#13
american,1790-1810,47,197,christ; sanctification; sins; ungodly; god; salvation; impenitent; sin; holiness; crucified,Divine Grace and Atonement,"Religion, Theology & the Church",inherited,1770-1790#19
american,1790-1810,9,498,forcible; rapturous; irksome; enchanting; attractive; inconvenient; distressing; complex; variegated; injurious,Praiseworthy and Virtuous Qualities,Morality: Virtue & Vice,inherited,1770-1790#17
american,1790-1810,36,248,judiciary; disorganizing; legislation; despotic; colonial; arbitrary; municipal; judicial; revision; legislative,Government Offices and Proceedings,"Government, Law & Administration",inherited,1770-1790#35
american,1790-1810,39,237,oct; dec; termination; nov; sept; eleventh; feb; cessation; aug; november,Months and Dateline Place Names,Structural / Uncertain,inherited,1770-1790#38
american,1790-1810,44,232,goose; peacock; hog; hare; barber; cat; crow; partridge; boar; frenchman,Vices and Moral Corruption,Morality: Virtue & Vice,inherited,1770-1790#41
american,1790-1810,7,521,rov; eh; lucy; sim; floretta; jenny; solus; ma'am; zounds; dolly,Book Editions and Publishing,"Books, Learning & Scholarship",inherited,1770-1790#21
american,1790-1810,0,958,soothed; characterized; damped; swayed; tormented; benefited; objected; weakened; referred; lessened,Past-Tense Verbs of Argument,Structural / Uncertain,inherited,1770-1790#3
american,1790-1810,27,323,julia; rugiero; rhinaldo; countess; caroline; vivaldi; marchioness; charlotte; pensive; marquis,Suffering and Affliction,"Literature, Drama & Poetic Diction",inherited,1770-1790#37
american,1790-1810,38,241,philosophers; antioch; orators; greeks; poets; traditions; pagans; protestant; pagan; prophets,Divine Influence and Grace,"Religion, Theology & the Church",inherited,1770-1790#46
american,1790-1810,4,572,softness; gentleness; elegance; firmness; affability; warrior; mildness; disinterestedness; modesty; affable,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1770-1790#20
american,1790-1810,33,288,nephew; hapless; footman; colleagues; cousin; uncle; niece; daughter; adversaries; adherents,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1770-1790#33
american,1790-1810,19,406,propensities; excellence; enjoyments; faculties; attainments; pursuits; delicacies; splendor; amusements; splendour,Human Faculties and Passions,Morality: Virtue & Vice,inherited,1770-1790#25
american,1790-1810,11,455,archibald; dickinson; harrison; baker; nathaniel; palmer; jones; caleb; stephens; howell,Personal Names and Titles,Structural / Uncertain,inherited,1770-1790#5
american,1790-1810,1,853,attach; expose; refer; impute; conform; tempt; advert; provoke; accommodate; rob,Verbs of Persuasion and Influence,Rhetoric & Persuasion,inherited,1770-1790#0
american,1790-1810,3,581,expands; discovers; calleth; loveth; perceives; deprives; obliges; imparts; forsakes; considers,Third-Person Verb Forms,Structural / Uncertain,inherited,1770-1790#10
american,1790-1810,43,233,hudson; labrador; lakes; newfoundland; oswego; niagara; northwest; missisippi; creek; mediterranean,Colonies and World Territories,Geography & Territory,inherited,1770-1790#29
american,1790-1810,32,294,statute; clause; statement; arrangement; proposition; interpretation; explanation; construction; assertion; treaty,Argument and Proposition Vocabulary,Rhetoric & Persuasion,inherited,1770-1790#16
american,1790-1810,2,786,jumped; pulled; sweeps; rolling; pulls; stepping; pulling; darting; thrust; rode,Past-Tense Verbs of Motion,Structural / Uncertain,inherited,1770-1790#1
american,1790-1810,25,332,turrets; towers; tops; rocky; beach; ridge; cave; vaulted; elms; wall,Poetic Body Imagery,"Literature, Drama & Poetic Diction",inherited,1770-1790#48
american,1790-1810,31,295,salem; ipswich; amsterdam; quebec; manchester; bristol; portsmouth; wilmington; norfolk; suffolk,Biblical Places and Objects,"Religion, Theology & the Church",inherited,1770-1790#32
american,1790-1810,8,516,feathers; hats; bead; bag; waistcoat; stick; comb; jacket; velvet; gloves,Miscellaneous Concrete Nouns,Structural / Uncertain,inherited,1770-1790#15
american,1790-1810,10,486,publications; revelations; positions; theories; statements; phenomena; texts; explanations; declarations; representations,"Authors, Texts and Writings","Books, Learning & Scholarship",inherited,1770-1790#23
american,1790-1810,26,326,cavity; membranes; bladder; fluids; bason; pelvis; abdomen; glands; uterus; perpendicular,Base-Form Action Verbs,Structural / Uncertain,inherited,1770-1790#53
american,1790-1810,34,285,impostor; idiot; infraction; augmentation; aqueous; usurper; astregal; appropriation; assumption; accomplice,Miscellaneous Unrelated Terms,Structural / Uncertain,inherited,1770-1790#30
american,1790-1810,52,155,besought; entreated; obliged; requested; unwilling; told; reminded; solicited; permitted; consented,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1770-1790#50
american,1790-1810,12,446,almonds; lemon; sorrel; pork; mace; pounded; nutmeg; mahogany; ginger; whey,Cooking Recipes and Ingredients,"Domestic Life, Dress & Household",inherited,1770-1790#6
american,1790-1810,18,410,minions; legions; slanders; demagogues; insurrections; invaders; intrigues; rapacity; tyrants; knights,Tyranny and Wartime Atrocities,Military & Warfare,inherited,1770-1790#28
american,1790-1810,24,347,orient; foaming; azure; foam; surge; lightnings; radiant; vernal; starry; blazing,Celestial and Heavenly Imagery,"Literature, Drama & Poetic Diction",inherited,1770-1790#26
american,1790-1810,16,421,essays; chemistry; vo; poems; aristotle; abbe; vols; translation; poetry; horace,Church Governance and Clergy,"Religion, Theology & the Church",inherited,1770-1790#22
american,1790-1810,22,387,payments; payment; sales; securities; funds; surplus; certificates; revenues; loans; subscriptions,"Trade, Commerce and Currency","Trade, Finance & Commerce",inherited,1770-1790#11
american,1790-1810,21,388,darius; fez; jehoram; manasseh; aaron; syria; scythians; jehoshaphat; enoch; denmark,Biblical Names,Structural / Uncertain,inherited,1770-1790#45
american,1790-1810,54,118,laughed; shocked; alarmed; terrified; grieved; laugh'd; wink; vexed; gazing; disgusted,Verbs of Reasoning and Assertion,Structural / Uncertain,inherited,1770-1790#49
american,1790-1810,45,226,quivering; amber; bluish; glossy; whitish; tough; livid; yellowish; mein; hue,Physical Appearance and Complexion,"Literature, Drama & Poetic Diction",human,
american,1790-1810,50,173,exempted; wrested; exculpate; deducible; deduced; snatch; withhold; screen; freed; separated,Verbs of Exclusion and Derivation,Structural / Uncertain,inherited,1770-1790#43
american,1790-1810,35,250,managers; certified; clerks; directors; trustees; signed; mayor; cashier; treasurer; assignees,Institutional Governance and Elections,"Government, Law & Administration",inherited,1770-1790#24
american,1790-1810,13,434,spasm; expectoration; spasms; diarrhoea; colic; clammy; catarrh; languor; contraction; mucus,Disease Symptoms and Illness,"Medicine, Body & Health",inherited,1770-1790#8
american,1790-1810,58,42,doest; shouldst; would'st; makest; wouldest; sayest; mightest; wouldst; thinkest; couldst,Archaic Spellings and Proper Names,Structural / Uncertain,inherited,1770-1790#52
american,1790-1810,28,322,sulphur; vitriol; viscid; camphor; acrid; nitre; magnesia; salts; mucilaginous; irritable,Naval and Military Expeditions,Military & Warfare,inherited,1770-1790#9
american,1790-1810,17,411,hypocrisy; baseness; effeminacy; timidity; perjury; perfidy; cowardice; assassination; sensuality; misrepresentation,Vices and Sinful Conduct,Morality: Virtue & Vice,inherited,1770-1790#12
american,1790-1810,42,233,garrison; galleys; frigate; commissaries; regulars; turks; cavalry; schooner; boat; regiment,"Armies, Battles and Military Valor",Military & Warfare,inherited,1770-1790#31
american,1790-1810,37,245,thundering; plaintive; shrill; thunders; echoing; trumpet's; softest; roars; rattling; hoarse,Pastoral Poetry and Music,"Literature, Drama & Poetic Diction",inherited,1770-1790#40
american,1790-1810,40,236,bis; mais; sont; que; nos; peu; tous; qui; avait; qu'il,Latin Citations and Scripture References,Structural / Uncertain,inherited,1770-1790#47
american,1790-1810,5,537,verdant; dewy; bow'rs; drear; flow'ry; flow'rs; rosy; meads; fragrant; woodland,Redemption and Spiritual Healing,"Religion, Theology & the Church",inherited,1770-1790#4
american,1790-1810,30,300,scott; moore; beaumont; hopkins; fenno; harper; duncan; sedgwick; middleton; barton,Proper Names (Surnames),Structural / Uncertain,human,
american,1790-1810,15,421,enforcing; lessening; subjecting; regulating; assuring; providing; promoting; procuring; weakening; employing,Public Welfare and Administration,"Government, Law & Administration",inherited,1770-1790#27
american,1790-1810,29,315,anguish; agonizing; sighs; pangs; grief; frantic; dire; inconvenience; disappointments; throbbing,Storms and Raging Forces,"Nature, Landscape & Weather",inherited,1770-1790#14
american,1790-1810,6,523,wither'd; heav'nly; threat'ning; raptur'd; sorrow's; quiv'ring; glow'd; smil'd; vanquish'd; array'd,Poetic Nature Imagery,"Literature, Drama & Poetic Diction",inherited,1770-1790#7
american,1790-1810,41,235,swamps; ponds; ridges; shells; mud; chairs; ditches; carriages; villages; alleys,Philosophical and Abstract Qualities,"Science, Mathematics & Natural Philosophy",inherited,1770-1790#39
american,1790-1810,53,131,relied; relying; perched; expatiated; relies; preyed; depending; heaped; imprinted; impose,Verbs of Reliance and Insistence,Structural / Uncertain,inherited,1770-1790#44
american,1790-1810,20,396,unmanly; revengeful; turbulent; outrageous; arrogant; atrocious; illiberal; unrelenting; unbridled; attrocious,Censorious Moral Judgments,Morality: Virtue & Vice,inherited,1770-1790#2
american,1790-1810,48,187,ezekiel; isaiah; xxxiii; matth; chron; jeremiah; isai; xxxiv; xviii; xlv,Roman Numeral Scripture Citations,Structural / Uncertain,inherited,1770-1790#34
american,1790-1810,46,198,moistened; tinged; encompassed; decorated; tinctured; lined; impregnated; encircled; shaded; encumbered,Past-Participle Verb Forms,Structural / Uncertain,inherited,1770-1790#42
american,1790-1810,23,374,geese; hickory; ducks; turkeys; potatoes; alba; pigeons; beans; juglans; peas,Colors and Natural Materials,"Nature, Landscape & Weather",inherited,1770-1790#18
american,1790-1810,55,105,ruthless; insatiate; rend; vengeful; barb'rous; lawless; hurl; darts; shafts; fangs,"Fury, Tyranny and Gothic Villainy","Literature, Drama & Poetic Diction",human,
american,1790-1810,51,170,waldron; fois; foix; mastich; eleazar; judaea; lima; amalekites; cette; d'un,Mixed Foreign Words and Proper Names,Structural / Uncertain,human,
