region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
combined,1730-1750,6,370,verdant; azure; amid; spires; flow'rs; meads; forests; purple; roses; vales,Place Names and Geographic Terms,Geography & Territory,inherited,1710-1730#7
combined,1730-1750,31,192,secretary; directors; earls; commissions; assistants; treasurer; deputy; recorder; warrants; sheriff,Legal Writs and Property Law,"Government, Law & Administration",inherited,1710-1730#26
combined,1730-1750,14,283,antiquities; livy; vols; treatise; geography; poems; preface; lond; basil; cyprian,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1710-1730#25
combined,1730-1750,16,261,fir'd; opprest; scorn'd; gore; stung; swell'd; adorn'd; rous'd; captivated; seiz'd,Spelling Variants,Structural / Uncertain,inherited,1710-1730#41
combined,1730-1750,40,138,oblig'd; deceiv'd; advised; beseeching; addicted; apprehensive; obliged; assur'd; order'd; inclined,Latin Ecclesiastical Text,Structural / Uncertain,inherited,1710-1730#46
combined,1730-1750,44,113,anguish; horrors; sigh; woe; groans; sighs; remorse; woes; thirsty; horror,Dutch and German Text,Structural / Uncertain,inherited,1710-1730#39
combined,1730-1750,53,31,can'st; would'st; shouldest; mayst; may'st; wert; sayest; mightest; shouldst; seest,Second-Person Verb Forms,Structural / Uncertain,inherited,1710-1730#49
combined,1730-1750,12,305,flour; cream; oysters; butter; nutmeg; cloths; saffron; pan; whey; boiled,Household Ingredients and Materials,"Domestic Life, Dress & Household",inherited,1710-1730#13
combined,1730-1750,48,89,screen; deriv'd; freed; deduced; torn; dissuade; derived; separated; exempt; banish'd,Verbs of Separation and Withdrawal,Structural / Uncertain,inherited,1710-1730#44
combined,1730-1750,28,208,forest; shells; arches; steep; thames; pond; yellow; oak; coral; marble,Latin Text,Structural / Uncertain,inherited,1710-1730#47
combined,1730-1750,25,222,emitting; payment; manufactures; fees; sale; parcels; funds; taxes; emitted; cash,Combat and Action Narration,Military & Warfare,inherited,1710-1730#19
combined,1730-1750,41,134,colman; johnson; cooper; locke; adams; curll; williams; chapman; hales; baxter,"Proper Names, Authors and Publishers",Structural / Uncertain,human,
combined,1730-1750,21,238,quod; quam; etiam; quia; quis; cui; hac; hanc; quae; haec,Latin Religious Text,Structural / Uncertain,inherited,1710-1730#22
combined,1730-1750,34,184,foaming; thunders; billows; raging; rapid; tide; rocky; legions; tempest; tempests,"Christ, Virgin and Trinity Devotion","Religion, Theology & the Church",inherited,1710-1730#14
combined,1730-1750,51,67,acknowledgments; supplications; fervent; acknowledgment; hearty; diligent; servent; praying; retirements; praising,Prayer and Devotional Practice,"Religion, Theology & the Church",human,
combined,1730-1750,9,327,op'ning; warbling; feather'd; glitt'ring; panting; silken; sparkling; echo; list'ning; lab'ring,"Music, Song and Melody","Literature, Drama & Poetic Diction",inherited,1710-1730#42
combined,1730-1750,37,163,securing; exciting; establishing; providing; applying; erecting; suppressing; promoting; regulating; employing,Miscellaneous Narrative Fragments,Structural / Uncertain,inherited,1710-1730#40
combined,1730-1750,32,189,immoralities; maladies; inconveniences; frauds; oppressions; inconveniencies; superstitions; irregularities; insinuations; disorders,Verbs of Exceeding and Surpassing,Structural / Uncertain,inherited,1710-1730#30
combined,1730-1750,33,184,roll'd; throws; pours; wakes; snatch'd; sheds; pursues; tow'ring; shakes; lifts,Verbs of Transformation and Infusion,Structural / Uncertain,inherited,1710-1730#36
combined,1730-1750,27,213,sylvan; hallow'd; heav'nly; albion; laurel; tyrant's; fav'rite; blooming; godlike; resistless,Contracted Verb Forms,Structural / Uncertain,inherited,1710-1730#21
combined,1730-1750,30,197,impostor; inundation; atheist; unlimited; englishman; engine; infidel; angle; infinitesimal; aggravation,Herbal and Animal Remedies,"Medicine, Body & Health",inherited,1710-1730#32
combined,1730-1750,46,93,ejusdem; tynam; villae; rye; castri; davis; perpetuum; salutem; pembroke; nich,Mixed Proper Names,Structural / Uncertain,human,
combined,1750-1770,45,140,pounders; hogsheads; barrels; pound; dollars; shilling; forty; thirteen; gallons; yards,Verbs of Remaining and Enduring,Structural / Uncertain,inherited,1730-1750#47
combined,1750-1770,11,407,delicately; judiciously; differently; slowly; exquisitely; grosly; expressly; evidently; manifestly; faithfully,"Wrongdoing, Fraud and Harm",Morality: Virtue & Vice,inherited,1730-1750#20
combined,1750-1770,14,398,proposition; assertion; preface; explanation; obstruction; interpretation; exposition; definition; inconvenience; explication,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1730-1750#19
combined,1750-1770,53,69,lighter; faster; sweeter; bigger; harder; heavier; easier; warmer; larger; richer,Praise and Worship,"Religion, Theology & the Church",inherited,1730-1750#52
combined,1750-1770,2,702,licentious; immoral; ungenerous; alarming; illiberal; ungovernable; revengeful; inconsiderate; hazardous; dissolute,Anatomy and Bodily Ailments,"Medicine, Body & Health",inherited,1730-1750#3
combined,1750-1770,16,372,perception; institutions; agency; intellectual; declarations; manifestation; antecedent; sanctification; innate; manifestations,Virtues and Excellent Qualities,Morality: Virtue & Vice,inherited,1730-1750#5
combined,1750-1770,47,121,oblig'd; dispatched; resolved; obliged; inform'd; told; inclined; perswaded; enabled; apprehensive,Latin Ecclesiastical Text,Structural / Uncertain,inherited,1730-1750#40
combined,1750-1770,36,225,dunghill; rascal; cock; cat; pert; fool; rogue; mouse; gentlewoman; cook,Welsh Text,Structural / Uncertain,inherited,1730-1750#38
combined,1750-1770,42,193,september; sept; oct; nov; november; feb; dec; monday; wednesday; january,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1730-1750#42
combined,1750-1770,48,121,aunt; grandfather; sister; spouse; nymph; cousin; niece; nephew; grandmother; matron,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",human,
combined,1750-1770,1,803,harrassed; released; ascertained; explained; checked; demonstrated; preferred; undergone; evinced; strengthened,"Battle Outcomes, Past Participles",Military & Warfare,inherited,1730-1750#0
combined,1750-1770,24,311,cooke; archibald; stephen; moore; webb; scott; norris; livingston; jun; peters,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1730-1750#17
combined,1750-1770,10,408,ordnance; eastward; boats; shipping; ports; montreal; grenadiers; africa; villages; regiments,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1730-1750#11
combined,1750-1770,44,152,stored; reproached; cover'd; endowed; intoxicated; stuffed; intermixed; embellished; endued; unacquainted,Spelling Variants,Structural / Uncertain,inherited,1730-1750#16
combined,1750-1770,20,345,tradesmen; noblemen; heroes; captains; youths; universities; nephews; governments; territories; allies,"Scripture, Doctrine and Preaching","Religion, Theology & the Church",inherited,1730-1750#35
combined,1750-1770,13,400,eh; urs; celia; clara; beverley; belin; pru; trus; sirrah; belinda,Latin Poetic Text,Structural / Uncertain,inherited,1730-1750#26
combined,1750-1770,0,811,tempt; attach; acquit; oppress; injure; suggest; conform; refer; reconcile; rend,Infinitive Verb Forms,Structural / Uncertain,inherited,1730-1750#1
combined,1750-1770,32,249,combinations; situations; pursuits; employments; capacities; productions; tempers; occupations; dispositions; callings,Latin Grammar Instruction,"Books, Learning & Scholarship",inherited,1730-1750#8
combined,1750-1770,3,668,beholds; applies; convinces; besought; pursues; compares; deprives; exalts; saluted; esteems,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1730-1750#13
combined,1750-1770,17,358,magnanimity; excellence; ardour; delicacy; softness; elegance; unaffected; moderation; generosity; fidelity,"Faith, Sin and Justification","Religion, Theology & the Church",inherited,1730-1750#29
combined,1750-1770,39,207,gloucester; leicester; northumberland; earls; norfolk; bedford; gordon; clarendon; middlesex; ogilvie,Legal Writs and Property Law,"Government, Law & Administration",inherited,1730-1750#31
combined,1750-1770,4,566,flung; lifts; pulling; pours; pulled; pull'd; wakes; rolled; tumbled; plunged,Base-Form Verbs,Structural / Uncertain,inherited,1730-1750#4
combined,1750-1770,15,395,sensuality; selfishness; petulance; rancour; cowardice; unmanly; sordid; rapine; intemperance; extravagance,"Leisure, Games and Entertainment","Domestic Life, Dress & Household",inherited,1730-1750#7
combined,1750-1770,29,275,poems; statues; tragedies; paintings; comedies; sizes; miscellanies; histories; discourses; reasonings,Learned Professions and Sects,"Books, Learning & Scholarship",inherited,1730-1750#45
combined,1750-1770,22,327,unscriptural; superstitions; polity; infidels; deacons; archbishops; legislation; tenets; protestants; popish,"Parliament, Estates and Nobility","Government, Law & Administration",inherited,1730-1750#23
combined,1750-1770,51,91,laugh'd; terrified; aim'd; random; laughed; trembles; stake; surpriz'd; shocked; disgusted,Chivalric Romance Narration,"Literature, Drama & Poetic Diction",inherited,1730-1750#50
combined,1750-1770,30,274,winchester; hartford; chester; cambridge; glasgow; tavern; ferry; durham; portsmouth; albany,Humoral Medicine and Diet,"Medicine, Body & Health",inherited,1730-1750#18
combined,1750-1770,23,314,antiquities; metaphysical; accurate; diction; mathematics; miscellaneous; philosophical; geometry; astronomy; novels,Mixed Verb Forms,Structural / Uncertain,inherited,1730-1750#36
combined,1750-1770,31,257,warbling; thyrsis; list'ning; am'rous; resound; melodious; enraptur'd; philomel; satyrs; tun'd,"Music, Song and Melody","Literature, Drama & Poetic Diction",inherited,1730-1750#9
combined,1750-1770,27,278,curling; velvet; snowy; taper; plumage; yellow; blanket; purple; floor; coral,Weapons and Battle Gear,Military & Warfare,inherited,1730-1750#15
combined,1750-1770,5,538,sheriffs; payment; revenues; rents; certificate; treasurer; fees; chattels; barons; subsidies,Combat and Action Narration,Military & Warfare,inherited,1730-1750#25
combined,1750-1770,25,293,heretic; impostor; ideot; onion; arrant; insurrection; enthusiast; innovation; oration; impeachment,Herbal and Animal Remedies,"Medicine, Body & Health",inherited,1730-1750#30
combined,1750-1770,8,436,bladder; bilious; uterus; intestines; vomiting; kidneys; eases; fibres; urine; inflammations,"Grief, Sorrow and Lamentation","Literature, Drama & Poetic Diction",inherited,1730-1750#10
combined,1750-1770,40,200,relying; insisting; entailed; rushes; relied; doat; bier; insists; fastened; dissertations,Miscellaneous Word Fragments,Structural / Uncertain,inherited,1730-1750#43
combined,1750-1770,46,134,vous; dieu; sur; je; fait; au; pisc; monsieur; il; syn,Prayer and Devotional Practice,"Religion, Theology & the Church",inherited,1730-1750#51
combined,1750-1770,18,356,russet; glitt'ring; azure; dewy; op'ning; circled; wintry; blooms; silken; gladsome,Verbs of Transformation and Infusion,Structural / Uncertain,inherited,1730-1750#33
combined,1750-1770,28,277,gauls; sweden; goths; mercia; secunder; higden; bohemia; saxons; chizer; canute,"Salvation, Merit and Virtue","Religion, Theology & the Church",inherited,1730-1750#39
combined,1750-1770,41,195,insinuations; oppressions; insurrections; insults; invectives; barbarities; rebellions; ravages; misrepresentations; invasions,Verbs of Exceeding and Surpassing,Structural / Uncertain,inherited,1730-1750#32
combined,1750-1770,52,69,droop; haunt; wander; creep; languish; stray; weep; rove; range; soar,Military Campaign Narrative,Military & Warfare,inherited,1730-1750#22
combined,1750-1770,35,237,jeremiah; isa; xlv; matt; exod; joshua; mat; xxviii; xxxvi; xxix,Roman Numerals,Structural / Uncertain,inherited,1730-1750#24
combined,1750-1770,54,28,should'st; could'st; did'st; couldst; mayst; shouldst; wouldst; sayst; dar'st; would'st,Second-Person Verb Forms,Structural / Uncertain,inherited,1730-1750#53
combined,1750-1770,49,120,deduced; derived; deriv'd; results; rescued; deviate; exempted; excluded; resulting; arising,Verbs of Separation and Withdrawal,Structural / Uncertain,inherited,1730-1750#48
combined,1750-1770,43,182,dryden's; demosthenes; horace; voltaire; virgil; tasso; spencer; cicero; virgil's; translation,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1730-1750#14
combined,1750-1770,21,336,folly's; grim; fiercest; godlike; treach'rous; indignant; heav'nly; ambition's; unrelenting; glut,Contracted Verb Forms,Structural / Uncertain,inherited,1730-1750#27
combined,1750-1770,9,433,boil'd; parsley; powdered; roasted; boiled; cream; rice; berries; butter; onions,Household Ingredients and Materials,"Domestic Life, Dress & Household",inherited,1730-1750#12
combined,1750-1770,12,405,wat'ry; spectres; vaulted; hoarse; hov'ring; nodding; steep; billows; bounding; glides,"Christ, Virgin and Trinity Devotion","Religion, Theology & the Church",inherited,1730-1750#34
combined,1750-1770,7,515,lab'ring; agonizing; frantic; wildly; grac'd; heav'd; sorrow's; ceas'd; panting; wan,Worldly Vice and Temptation,Morality: Virtue & Vice,inherited,1730-1750#2
combined,1750-1770,38,207,vexations; anguish; anxiety; perplexities; losses; remorse; distresses; dejection; disappointments; sorrows,Dutch and German Text,Structural / Uncertain,inherited,1730-1750#44
combined,1750-1770,6,521,flow'rs; verdant; glade; fragrant; flow'ry; vernal; vales; myrtle; ambrosial; leafy,Place Names and Geographic Terms,Geography & Territory,inherited,1730-1750#6
combined,1750-1770,19,346,olim; tamen; hoc; ita; atque; sibi; omnia; illa; apud; omnibus,Latin Religious Text,Structural / Uncertain,inherited,1730-1750#21
combined,1750-1770,34,239,ducks; shirts; coaches; blankets; bellies; skins; poultry; oxen; caps; flocks,Mixed Proper Names,Structural / Uncertain,inherited,1730-1750#46
combined,1750-1770,26,281,howard; beville; thornhill; philips; woodbridge; lowther; eaton; carewe; fielding; franklin,"Proper Names, Authors and Publishers",Structural / Uncertain,inherited,1730-1750#41
combined,1750-1770,37,212,aemilius; othman; egbert; barbarossa; lysander; irene; zopiron; hecuba; philander; teribazus,Royal and Noble Names,"History, Genealogy, Nobility & Kinship",inherited,1730-1750#49
combined,1750-1770,50,114,silk; tin; cambricks; ware; cwt; lb; bales; haberdashery; stuffs; timber,Latin Text,Structural / Uncertain,inherited,1730-1750#28
combined,1750-1770,33,245,ruthven; thomae; retour; eglington; vicecom; waverl; heming; lennox; neust; bennet,Miscellaneous Narrative Fragments,Structural / Uncertain,inherited,1730-1750#37
combined,1770-1790,60,49,diversity; connexion; similarity; respective; analogy; connection; union; tropics; numberless; different,"Comparison, Analogy and Relation",Rhetoric & Persuasion,human,
combined,1770-1790,49,182,livres; pound; bushels; pounders; dollars; lb; gallons; halfpenny; fourteen; bushel,Verbs of Remaining and Enduring,Structural / Uncertain,inherited,1750-1770#45
combined,1770-1790,57,105,bigger; whiter; thicker; sweeter; quicker; harder; heavier; lighter; swifter; handsomer,Praise and Worship,"Religion, Theology & the Church",inherited,1750-1770#53
combined,1770-1790,15,544,imperfectly; inhumanly; ingeniously; successfully; ably; violently; judiciously; terribly; curiously; barbarously,"Wrongdoing, Fraud and Harm",Morality: Virtue & Vice,inherited,1750-1770#11
combined,1770-1790,2,898,unjustifiable; illiberal; irritable; subtile; inconsiderate; merciless; unrelenting; indelicate; timorous; unwarrantable,Anatomy and Bodily Ailments,"Medicine, Body & Health",inherited,1750-1770#2
combined,1770-1790,53,163,jan; feb; journals; thursday; sept; february; tuesday; saturday; monday; january,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#42
combined,1770-1790,37,307,sanctification; redeemer; manifestations; manifestation; mercies; impenitent; christ; perfections; sacraments; forgiveness,Virtues and Excellent Qualities,Morality: Virtue & Vice,inherited,1750-1770#16
combined,1770-1790,47,211,wench; saucy; rogue; booby; quaker; frenchman; beau; puppy; coxcomb; conceited,Welsh Text,Structural / Uncertain,inherited,1750-1770#36
combined,1770-1790,35,319,regiments; ropes; downwards; masts; boats; lieutenants; captains; subalterns; mizen; warriors,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1750-1770#10
combined,1770-1790,0,1128,overpowered; nominated; benefited; demonstrated; crushed; tormented; referred; distended; affirmed; harrassed,"Battle Outcomes, Past Participles",Military & Warfare,inherited,1750-1770#1
combined,1770-1790,29,347,dependants; aunt; kinsman; sires; virgins; daughter; niece; uncle; youths; progenitors,"Scripture, Doctrine and Preaching","Religion, Theology & the Church",inherited,1750-1770#20
combined,1770-1790,8,605,sympathetic; acknowledgements; magnanimity; impartiality; liberality; earnestness; affability; accomplishments; excellencies; excellence,"Faith, Sin and Justification","Religion, Theology & the Church",inherited,1750-1770#17
combined,1770-1790,18,488,sheriffs; deputies; prelates; clerks; burgesses; treasurer; barons; trustees; archbishops; abbots,"Parliament, Estates and Nobility","Government, Law & Administration",inherited,1750-1770#22
combined,1770-1790,41,280,fenwick; richardson; jun; cooper; wharton; ralph; nathaniel; simpson; drayton; weaver,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#24
combined,1770-1790,44,253,elwina; otanes; araspes; ismene; editha; sethona; mourner; orel; menes; adrastus,Royal and Noble Names,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#37
combined,1770-1790,1,996,vex; refer; attach; reconcile; conform; weaken; tempt; impute; accommodate; expose,Infinitive Verb Forms,Structural / Uncertain,inherited,1750-1770#0
combined,1770-1790,5,649,fag; kit; patty; humph; susan; dolly; humphry; darby; bravo; johnny,Latin Poetic Text,Structural / Uncertain,inherited,1750-1770#13
combined,1770-1790,62,33,they'll; she'll; he'll; you'd; shou'd; wou'd; twill; i'll; he'd; won't,Latin Ecclesiastical Text,Structural / Uncertain,inherited,1750-1770#47
combined,1770-1790,43,253,legislation; executive; sovereignty; regal; innate; subordinate; observance; authoritative; prerogatives; constituting,Constitutional and Political Authority,"Government, Law & Administration",human,
combined,1770-1790,52,167,barn; tavern; postern; rooms; cricket; chimney; pond; park; shop; cellar,Buildings and Domestic Spaces,"Domestic Life, Dress & Household",human,
combined,1770-1790,6,623,flung; tumbling; tumbled; roll'd; jumped; pulled; kicked; jump; pulls; pulling,Base-Form Verbs,Structural / Uncertain,inherited,1750-1770#4
combined,1770-1790,17,495,baseness; malignity; levity; uncleanness; suspension; bigotry; irreligion; blasphemy; sensuality; perjury,"Leisure, Games and Entertainment","Domestic Life, Dress & Household",inherited,1750-1770#15
combined,1770-1790,40,282,missisippi; baltic; archipelago; labrador; creek; illinois; severn; euxine; peninsula; huron,"Rivers, Seas and World Geography",Geography & Territory,human,
combined,1770-1790,14,544,gauls; norway; tartary; germans; goths; diocletian; darius; augustus; hungary; danes,"Salvation, Merit and Virtue","Religion, Theology & the Church",inherited,1750-1770#28
combined,1770-1790,24,422,manuscript; version; journal; treatise; translation; preface; decisions; quotation; certificate; narrative,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1750-1770#14
combined,1770-1790,54,126,connive; grieved; startled; shocked; laughed; invectives; laugh'd; alarmed; exasperated; fatigued,Chivalric Romance Narration,"Literature, Drama & Poetic Diction",inherited,1750-1770#51
combined,1770-1790,31,336,abridgement; idiot; ideot; aqueduct; adulterer; accomplice; angel's; impostor; assignment; adhuc,Herbal and Animal Remedies,"Medicine, Body & Health",inherited,1750-1770#25
combined,1770-1790,13,550,jacket; stockings; pouch; hats; wig; waistcoat; pewter; breeches; cloths; handkerchief,Weapons and Battle Gear,Military & Warfare,inherited,1750-1770#27
combined,1770-1790,9,583,compositions; treatises; poems; outrages; reasonings; systems; declarations; clauses; calculations; texts,Learned Professions and Sects,"Books, Learning & Scholarship",inherited,1750-1770#29
combined,1770-1790,46,214,jamais; mon; bien; qu'ils; mais; d'un; castro; lui; novo; qu'il,Prayer and Devotional Practice,"Religion, Theology & the Church",inherited,1750-1770#46
combined,1770-1790,10,574,bile; vomiting; bilious; serum; scorbutic; foetid; costiveness; bladder; irritation; mucus,"Grief, Sorrow and Lamentation","Literature, Drama & Poetic Diction",inherited,1750-1770#8
combined,1770-1790,27,392,geese; snipes; plover; hares; ducks; rabbits; pheasants; wolves; reptiles; duck,Mixed Proper Names,Structural / Uncertain,inherited,1750-1770#34
combined,1770-1790,38,300,gum; fomentations; castor; syrup; clysters; viscid; nitrous; diuretic; diaphoretic; salts,Pharmacology and Remedies,"Medicine, Body & Health",human,
combined,1770-1790,7,620,forsakes; sooths; owns; hates; paints; confesses; condemns; exposes; maketh; warms,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1750-1770#3
combined,1770-1790,34,323,anguish; factions; anxiety; grief; conspiracies; calamities; tumults; successes; animosities; inconveniences,Dutch and German Text,Structural / Uncertain,inherited,1750-1770#38
combined,1770-1790,50,179,encroach; doats; relying; preyed; relies; relied; insisting; animadvert; perched; pitched,Miscellaneous Word Fragments,Structural / Uncertain,inherited,1750-1770#40
combined,1770-1790,20,468,certificates; payment; funds; sales; fees; payable; wares; levying; surplus; profits,Combat and Action Narration,Military & Warfare,inherited,1750-1770#5
combined,1770-1790,21,455,sloping; cliffs; craggy; cliff; tufts; rocky; heath; steeps; caverns; ridge,Place Names and Geographic Terms,Geography & Territory,inherited,1750-1770#6
combined,1770-1790,33,325,refulgent; starry; radiant; glitt'ring; radiance; deck'd; azure; mantle; burnish'd; plumage,Verbs of Transformation and Infusion,Structural / Uncertain,inherited,1750-1770#18
combined,1770-1790,12,557,bedford; worcester; gloucester; portsmouth; warwickshire; salem; chester; northampton; kent; norfolk,Humoral Medicine and Diet,"Medicine, Body & Health",inherited,1750-1770#30
combined,1770-1790,16,503,dewy; vernal; leafy; flow'rs; darken'd; verdant; murm'ring; flow'ry; crystal; glade,Military Campaign Narrative,Military & Warfare,inherited,1750-1770#52
combined,1770-1790,51,177,matth; jeremiah; xxxii; isai; chron; sam; zech; xxxiv; xxxi; xxx,Roman Numerals,Structural / Uncertain,inherited,1750-1770#35
combined,1770-1790,32,334,wintry; lightnings; surges; foaming; whirlwinds; billows; chilling; darting; billow; bounding,"Christ, Virgin and Trinity Devotion","Religion, Theology & the Church",inherited,1750-1770#12
combined,1770-1790,42,270,vengeful; ruthless; barb'rous; threat'ning; lance; relentless; spear; war's; remorseless; steed,Latin Grammar Instruction,"Books, Learning & Scholarship",inherited,1750-1770#32
combined,1770-1790,55,114,wrested; exempt; deducible; exempted; freed; abstained; deduced; rescued; excluded; transferred,Verbs of Separation and Withdrawal,Structural / Uncertain,inherited,1750-1770#49
combined,1770-1790,11,560,dicti; omnibus; neque; quos; q'd; fuerit; sibi; eo; tamen; sui,Latin Religious Text,Structural / Uncertain,inherited,1750-1770#19
combined,1770-1790,61,33,couldst; wouldest; say'st; wouldst; mayst; could'st; shouldst; did'st; think'st; mayest,Second-Person Verb Forms,Structural / Uncertain,inherited,1750-1770#54
combined,1770-1790,28,387,heav'nly; eugenio; ambition's; vanquish'd; tow'ring; phoebus; enraptur'd; conqu'ring; pleasure's; attic,Contracted Verb Forms,Structural / Uncertain,inherited,1750-1770#21
combined,1770-1790,3,761,heav'd; chill'd; subdu'd; ghastly; throbs; wraps; swell'd; tortur'd; sooth'd; pining,Worldly Vice and Temptation,Morality: Virtue & Vice,inherited,1750-1770#7
combined,1770-1790,26,396,tufted; thyme; glossy; striped; foliage; prickly; boughs; irides; whitish; curled,Latin Text,Structural / Uncertain,inherited,1750-1770#50
combined,1770-1790,25,403,coll; script; plin; pliny; bibl; apud; harl; belon; tertullian; leland,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1750-1770#43
combined,1770-1790,22,437,confining; exposing; providing; diminishing; procuring; furnishing; exercising; securing; injuring; informing,Verbs of Exceeding and Surpassing,Structural / Uncertain,inherited,1750-1770#41
combined,1770-1790,36,311,axis; diameter; dc; curve; tube; oblong; ph; ag; oval; radius,Geometry and Diagram Terminology,"Science, Mathematics & Natural Philosophy",human,
combined,1770-1790,39,288,warbling; warbled; list'ning; tuneful; echoing; thund'ring; roar; shrill; plaintive; strephon,"Music, Song and Melody","Literature, Drama & Poetic Diction",inherited,1750-1770#31
combined,1770-1790,30,345,grotesque; theology; humorous; elaborate; geography; abstruse; historical; grimace; elegance; astronomy,Mixed Verb Forms,Structural / Uncertain,inherited,1750-1770#23
combined,1770-1790,4,669,jackson; marshall; williams; glover; walker; stevens; graham; griffith; harris; dodd,"Proper Names, Authors and Publishers",Structural / Uncertain,inherited,1750-1770#26
combined,1770-1790,56,109,rockingham; herbert; margaret; chatham; hertford; catherine; lyttelton; jane; ossory; dartmouth,Legal Writs and Property Law,"Government, Law & Administration",inherited,1750-1770#39
combined,1770-1790,45,234,studded; garnished; stuffed; tinged; ting'd; shaded; impregnated; variegated; unacquainted; tinctured,Spelling Variants,Structural / Uncertain,inherited,1750-1770#44
combined,1770-1790,23,431,fried; onions; parsley; sliced; potatoes; apples; lemon; pot; turnips; yams,Household Ingredients and Materials,"Domestic Life, Dress & Household",inherited,1750-1770#9
combined,1770-1790,58,59,transformed; metamorphosed; degenerates; dive; ushered; infused; pry; precipitated; plunged; degenerated,Verbs of Transformation,Structural / Uncertain,human,
combined,1770-1790,59,59,alban's; calvin; andrews; cuthbert; asaph; augustin; giles's; albans; martin's; jerom,Saints' Names,"Religion, Theology & the Church",human,
combined,1770-1790,48,183,nel; pi; quando; gli; fu; tanto; io; deir; sair; chi,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#48
combined,1770-1790,19,486,d'no; johanne; nuper; habebunt; willielmo; eisdem; johanna; habeant; magistri; patris,Miscellaneous Narrative Fragments,Structural / Uncertain,inherited,1750-1770#33
combined,1790-1810,44,345,cellery; stivers; pounders; paras; piastres; quarts; barrels; guilders; shil; dols,Verbs of Remaining and Enduring,Structural / Uncertain,inherited,1770-1790#49
combined,1790-1810,49,268,sep; dec; tuesday; wednesday; monday; thursday; seventeenth; oct; nineteenth; eleventh,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1770-1790#53
combined,1790-1810,61,141,hotter; bigger; handsomer; lovelier; swifter; blacker; lighter; whiter; taller; avorse,Praise and Worship,"Religion, Theology & the Church",inherited,1770-1790#57
combined,1790-1810,9,1160,unjustifiable; revengeful; attrocious; illiberal; factious; outrageous; avaricious; atrocious; unmanly; indecent,Anatomy and Bodily Ailments,"Medicine, Body & Health",inherited,1770-1790#2
combined,1790-1810,24,775,successfully; ingeniously; prettily; extensively; accurately; strenuously; judiciously; civilly; cruelly; obviously,"Wrongdoing, Fraud and Harm",Morality: Virtue & Vice,inherited,1770-1790#15
combined,1790-1810,43,357,jilt; rogue; pert; coxcomb; puss; tradesman; knave; queer; impudent; fidler,Welsh Text,Structural / Uncertain,inherited,1770-1790#47
combined,1790-1810,2,1470,countenanced; reprobated; nominated; counteracted; benefited; demonstrated; weakened; characterized; tormented; damped,"Battle Outcomes, Past Participles",Military & Warfare,inherited,1770-1790#0
combined,1790-1810,7,1208,sewell; dixon; goddard; bingham; hewitt; colden; pigott; howell; kerr; gooch,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1770-1790#41
combined,1790-1810,20,922,dark'ning; misty; wint'ry; beamy; op'ning; refulgent; gleaming; black'ning; darken'd; billowy,"Christ, Virgin and Trinity Devotion","Religion, Theology & the Church",inherited,1770-1790#32
combined,1790-1810,21,864,deputy; constables; committees; clerks; lieutenants; sheriffs; commissioners; trustees; colonial; parishes,Constitutional and Political Authority,"Government, Law & Administration",inherited,1770-1790#43
combined,1790-1810,27,763,huns; archbishops; calvin; thrace; clergymen; traditions; idolaters; commentators; scythia; greeks,"Parliament, Estates and Nobility","Government, Law & Administration",inherited,1770-1790#18
combined,1790-1810,40,422,daughter; miftrefs; niece; ladyfhip; father; fifter; ancestor; wife; husband; grandmother,"Scripture, Doctrine and Preaching","Religion, Theology & the Church",inherited,1770-1790#29
combined,1790-1810,46,299,calleth; loveth; maketh; receiveth; worketh; keepeth; adoring; hateth; giveth; christ,Virtues and Excellent Qualities,Morality: Virtue & Vice,inherited,1770-1790#37
combined,1790-1810,15,1024,gaby; len; cad; yaw; whimsiculo; floretta; m'gil; amant; josephine; billy,Latin Poetic Text,Structural / Uncertain,inherited,1770-1790#5
combined,1790-1810,22,785,tufted; flow'ry; craggy; translucent; bow'rs; swamps; thickets; gurgling; crags; glade,Place Names and Geographic Terms,Geography & Territory,inherited,1770-1790#21
combined,1790-1810,6,1265,attach; impute; annihilate; advert; refer; reclaim; stimulate; provoke; condemn; counteract,Infinitive Verb Forms,Structural / Uncertain,inherited,1770-1790#1
