region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
british,1730-1750,2,326,pungent; stimulating; watery; acrimony; moisture; whey; sulphur; nervous; salts; relaxing,"Meekness, Chastity and Devout Virtue",Morality: Virtue & Vice,inherited,1710-1730#7
british,1730-1750,19,194,lawn; hollow; dusky; shields; turf; boughs; vault; broad; crystal; horn,Body Parts and Physical Description,"Medicine, Body & Health",inherited,1710-1730#25
british,1730-1750,41,90,depending; leaning; rely; insisted; dependence; footing; depended; conferred; dependance; comment,Combat and Motion Verbs,Military & Warfare,inherited,1710-1730#41
british,1730-1750,32,123,arches; wells; pillars; steams; spices; tin; shells; piles; crosses; cloths,Household Goods and Provisions,"Domestic Life, Dress & Household",inherited,1710-1730#15
british,1730-1750,39,97,sable; breeze; vernal; beam; waves; tide; lamp; flood; tempest; bloom,Spelling-Reform Orthographic Variants,Structural / Uncertain,inherited,1710-1730#37
british,1730-1750,24,143,sheds; sinks; spreads; pours; roll'd; trod; ceas'd; hung; descending; displays,"Weather, Sky and Zodiac","Nature, Landscape & Weather",inherited,1710-1730#13
british,1730-1750,34,119,inspir'd; crown'd; favour'd; potent; grac'd; pierc'd; opprest; fir'd; stain'd; secur'd,Evaluative Adjectives of Fitness,Structural / Uncertain,inherited,1710-1730#16
british,1730-1750,23,145,exception; engine; irregular; impossibility; orator; egg; historical; attorney; ulcer; angle,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1710-1730#26
british,1730-1750,26,134,barons; seats; navy; youths; armies; sages; host; monarchs; founders; saints,Maintaining and Upholding Order,"Government, Law & Administration",inherited,1710-1730#28
british,1730-1750,40,93,yellow; brown; belly; thick; diamond; iron; silver; cock; white; scarlet,"Concord, Discord and Agreement",Rhetoric & Persuasion,inherited,1710-1730#42
british,1730-1750,27,131,impetuous; indolence; energy; fulness; lust; attractive; unaffected; soften'd; vie; intellectual,Dutch and German Text,Structural / Uncertain,inherited,1710-1730#35
british,1730-1750,42,77,bailiff; landing; choir; saxons; persia; commander; germany; asia; africa; commissioners,"Truth, Conscience and Preaching","Religion, Theology & the Church",inherited,1710-1730#39
british,1730-1750,9,242,ejusdem; tynam; chantery; acton; nostris; quos; perpetuum; carr; muscovite; matthew,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1710-1730#40
british,1750-1770,40,118,watry; vivid; etherial; sculpture; diversified; pile; oak; luxuriant; variable; magick,Civil Administration and Public Wealth,"Government, Law & Administration",inherited,1730-1750#36
british,1750-1770,4,461,morality; utility; proposition; production; representation; evidence; abstract; doctrine; system; capacity,Legal Writs and Property Actions,"Government, Law & Administration",inherited,1730-1750#15
british,1750-1770,47,56,harder; purer; faster; warmer; older; wiser; richer; easier; fitter; fairer,Humours and Bodily Complexion,"Medicine, Body & Health",inherited,1730-1750#45
british,1750-1770,38,126,nevertheless; universally; readily; undoubtedly; properly; fully; extremely; expressly; equally; thoroughly,Adverbs of Manner,Structural / Uncertain,inherited,1730-1750#31
british,1750-1770,2,681,powerfully; laudable; refined; advantageous; primary; applicable; contradictory; plausible; secondary; efficacious,"Treaties, Parliament and Baronial Councils","Government, Law & Administration",inherited,1730-1750#3
british,1750-1770,7,400,eh; clara; urs; pru; sirrah; lucinda; belville; belin; bellfield; beverley,Word Fragments,Structural / Uncertain,inherited,1730-1750#5
british,1750-1770,34,185,mouse; pert; comical; coxcomb; cock; cat; bird; goat; gentlewoman; monkey,Roman Numerals and Dates,Structural / Uncertain,inherited,1730-1750#35
british,1750-1770,8,385,threat'ning; indignant; vanquish'd; unrelenting; unhallow'd; godlike; barb'rous; albion; albion's; ambition's,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1730-1750#7
british,1750-1770,21,318,tavern; stirling; ditch; westminster; cambridge; whitehall; bridge; chapel; edinburgh; greenwich,Second-Person Verb Forms,Structural / Uncertain,inherited,1730-1750#28
british,1750-1770,27,253,confederates; aunt; councils; resentments; intentions; countrymen; throats; niece; cousin; sires,Generic Plural Nouns,Structural / Uncertain,inherited,1730-1750#33
british,1750-1770,0,710,strengthened; suppressed; surrendered; attacked; demonstrated; ascribed; elected; confirmed; reinforced; influenced,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1730-1750#1
british,1750-1770,37,134,besought; shewed; kiss'd; assuring; sigh'd; press'd; clasp'd; exhorted; bowed; overcame,"Weather, Sky and Zodiac","Nature, Landscape & Weather",inherited,1730-1750#24
british,1750-1770,39,121,dieu; vous; il; bien; ma; je; monsieur; madame; le; fait,"Historical Names, Places and Titles","History, Genealogy, Nobility & Kinship",inherited,1730-1750#29
british,1750-1770,46,59,nov; september; sept; july; december; chronicle; august; seventh; november; february,Verbs of Enduring and Continuing,Structural / Uncertain,inherited,1730-1750#30
british,1750-1770,14,361,arbroath; gloucester; norfolk; mercia; buchan; salton; gordon; lothian; chartul; northampton,"Sin, Ransom and Deliverance","Religion, Theology & the Church",inherited,1730-1750#14
british,1750-1770,1,707,compel; reconcile; deny; forsake; provoke; persuade; satisfy; expose; convince; suggest,Base-Form Verbs,Structural / Uncertain,inherited,1730-1750#0
british,1750-1770,17,335,unaffected; kindness; delicacy; sprightliness; welfare; winning; rectitude; generosity; indulgence; benevolence,"Mercy, Grace and Damnation","Religion, Theology & the Church",inherited,1730-1750#6
british,1750-1770,41,101,sixty; forty; pence; thirty; sixteen; seventy; seven; fourteen; thirteen; fifteen,Spelling Variants of 'Quick',Structural / Uncertain,inherited,1730-1750#38
british,1750-1770,12,364,anguish; renown; apprehension; presumption; rancour; anxiety; sway; guilt; sorrows; wrongs,Descriptive Poetic Adjectives,"Literature, Drama & Poetic Diction",inherited,1730-1750#17
british,1750-1770,6,431,monasteries; caithness; saxons; heptarchy; representatives; africa; ports; governors; counties; usurpations,Maintaining and Upholding Order,"Government, Law & Administration",inherited,1730-1750#26
british,1750-1770,33,189,sweep; drive; glide; drag; wake; rouze; wander; rear; stray; rush,Miscellaneous Mixed Vocabulary,Structural / Uncertain,inherited,1730-1750#10
british,1750-1770,29,238,pursu'd; murder'd; stung; dragg'd; pierc'd; grac'd; rear'd; mourns; mourn'd; forsook,Evaluative Adjectives of Fitness,Structural / Uncertain,inherited,1730-1750#34
british,1750-1770,24,260,revenues; territories; monarchy; jurisdiction; commission; revenue; contributions; settlements; prosecution; minority,"Princely Dignity, Jurisdiction and Empire","Government, Law & Administration",inherited,1730-1750#16
british,1750-1770,36,168,righteousness; christianity; revelation; gospel; jehovah; scriptures; salvation; xxvii; ministers; xxviii,Dutch and German Text,Structural / Uncertain,inherited,1730-1750#27
british,1750-1770,23,297,bladder; glands; perspiration; intestines; gums; juices; cavity; fluids; socket; fluid,"Meekness, Chastity and Devout Virtue",Morality: Virtue & Vice,inherited,1730-1750#2
british,1750-1770,13,363,velvet; silk; curling; coal; yellow; cloth; dusky; gilt; violets; fastened,"Concord, Discord and Agreement",Rhetoric & Persuasion,inherited,1730-1750#40
british,1750-1770,32,198,beville; howard; greville; rev; jess; thornhill; fielding; crawfurd; carewe; seymour,"Debt, Credit and Scots Law Finance","Trade, Finance & Commerce",inherited,1730-1750#46
british,1750-1770,22,311,option; oration; asiatic; brut; insurrection; innovation; tiffi; aristocracy; unconquerable; assemblage,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1730-1750#23
british,1750-1770,42,98,gilbert; joseph; martin's; roger; stephen; walter; matthew; francis; hugh; simon,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1730-1750#13
british,1750-1770,20,321,pulled; rolled; poured; stepped; slipt; flung; blowing; breaks; stepping; shoots,Infinitive Verb Forms,Structural / Uncertain,inherited,1730-1750#11
british,1750-1770,3,497,institutions; properties; combinations; substances; descriptions; doctrines; perceptions; deliberations; tenets; incursions,"Realms, Offices and Civic Administration","Government, Law & Administration",inherited,1730-1750#12
british,1750-1770,45,74,plumes; nod; tresses; spear; tent; quiver; lance; crimson; steed; host,Contracted Verb Forms,Structural / Uncertain,inherited,1730-1750#37
british,1750-1770,44,81,compelled; alarmed; surprized; oblig'd; mortified; grieved; displeased; shocked; resolved; persuaded,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1730-1750#43
british,1750-1770,10,378,wakes; beholds; lifts; rolls; pours; glows; denies; breathes; owes; spreads,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1730-1750#25
british,1750-1770,9,380,translation; descriptive; poems; poesy; diction; epigrams; antiquities; tasso; imagery; epic,Place Names and Regions,Geography & Territory,inherited,1730-1750#4
british,1750-1770,48,28,did'st; do'st; couldst; mayst; could'st; should'st; sayst; may'st; would'st; say'st,Second-Person Verb Forms,Structural / Uncertain,human,
british,1750-1770,35,174,thyrsis; am'rous; enamour'd; warbling; choral; tun'd; naiads; lore; daphne; list'ning,Latin and French Grammar Terms,"Books, Learning & Scholarship",inherited,1730-1750#18
british,1750-1770,5,445,flow'rs; glitt'ring; wat'ry; russet; gladsome; flow'ry; verdant; odours; verdure; vernal,Spelling-Reform Orthographic Variants,Structural / Uncertain,inherited,1730-1750#39
british,1750-1770,16,340,spectres; grim; agonizing; lab'ring; glowing; ey'd; panting; pearly; heaving; swell'd,Internal Organs and Anatomy,"Medicine, Body & Health",inherited,1730-1750#8
british,1750-1770,30,207,beach; sands; relied; bier; heath; grass; floor; depending; corse; leaning,Combat and Motion Verbs,Military & Warfare,inherited,1730-1750#41
british,1750-1770,25,258,rice; butter; boiled; barley; spoonful; lemon; cream; broth; beef; pot,Household Goods and Provisions,"Domestic Life, Dress & Household",inherited,1730-1750#32
british,1750-1770,28,243,malava; secunder; chizer; dowlat; ali; ul; mahummud; shaw; lahore; mubarick,"Truth, Conscience and Preaching","Religion, Theology & the Church",inherited,1730-1750#42
british,1750-1770,15,357,floats; foaming; vaulted; rocky; crystal; floating; foam; billows; tow'rs; tides,Body Parts and Physical Description,"Medicine, Body & Health",inherited,1730-1750#19
british,1750-1770,43,90,results; deduced; exempted; derived; extracted; rescued; expel; exempt; derive; deduce,"Deduction, Derivation and Separation",Rhetoric & Persuasion,human,
british,1750-1770,19,326,glade; boughs; meads; elms; vales; spears; warriors; yew; oaks; canvas,Chivalric Romance Names,Structural / Uncertain,inherited,1730-1750#21
british,1750-1770,11,367,olim; ita; hoc; ipse; jam; domino; masculis; illa; atque; autem,Latin Function Words,Structural / Uncertain,inherited,1730-1750#22
british,1750-1770,31,203,regulating; apostolical; discontents; polity; adopting; promoting; fundamental; acquiring; confining; establishing,Latin Text and Word Fragments,Structural / Uncertain,inherited,1730-1750#20
british,1750-1770,26,257,othman; egbert; varus; zaphira; zopiron; tigranes; irene; aemilius; zenobia; teribazus,Mixed Foreign-Language Text,Structural / Uncertain,inherited,1730-1750#44
british,1750-1770,18,330,waverl; heming; neust; retour; fraser; haya; thomae; ducem; ruthven; carnegie,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1730-1750#9
british,1770-1790,41,168,bushels; ninety; gallons; bushel; eighty; pound; pounders; shillings; seventy; lb,Spelling Variants of 'Quick',Structural / Uncertain,inherited,1750-1770#41
british,1770-1790,53,79,harder; heavier; bigger; lighter; swifter; whiter; richer; sweeter; safer; cheaper,Humours and Bodily Complexion,"Medicine, Body & Health",inherited,1750-1770#47
british,1770-1790,25,364,ably; copiously; zealously; vehemently; imperfectly; forcibly; successfully; ingeniously; elegantly; strenuously,Adverbs of Manner,Structural / Uncertain,inherited,1750-1770#38
british,1770-1790,3,661,disgusting; complex; irritable; subtile; beneficial; forcible; fanciful; blameable; captivating; physical,"Treaties, Parliament and Baronial Councils","Government, Law & Administration",inherited,1750-1770#2
british,1770-1790,45,137,tuesday; eighteenth; october; monday; friday; thirteenth; july; thursday; september; sept,Verbs of Enduring and Continuing,Structural / Uncertain,inherited,1750-1770#46
british,1770-1790,8,593,fag; kit; betty; jul; darby; jemmy; bravo; lau; susan; moll,Word Fragments,Structural / Uncertain,inherited,1750-1770#7
british,1770-1790,15,474,watson; thompson; twineall; dodd; forster; browne; herbert; norris; jess; gosport,"Debt, Credit and Scots Law Finance","Trade, Finance & Commerce",inherited,1750-1770#32
british,1770-1790,30,327,stockings; tufts; ribbons; trowsers; furs; baskets; hats; breeches; basons; embroidered,Second-Person Verb Forms,Structural / Uncertain,inherited,1750-1770#21
british,1770-1790,1,906,weakened; silenced; expelled; deposed; assassinated; nominated; strengthened; attacked; declared; stimulated,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1750-1770#0
british,1770-1790,40,168,booby; fop; rogue; wench; rascal; drunken; clergyman; warrior; fool; scoundrel,Roman Numerals and Dates,Structural / Uncertain,inherited,1750-1770#34
british,1770-1790,35,261,superiors; kinsman; forefathers; partner; sires; sister; predecessors; adversaries; understandings; louisa,Generic Plural Nouns,Structural / Uncertain,inherited,1750-1770#27
british,1770-1790,0,913,reconcile; expose; suggest; disappoint; injure; resign; tempt; satisfy; apply; counteract,Base-Form Verbs,Structural / Uncertain,inherited,1750-1770#1
british,1770-1790,20,415,payment; revenue; surplus; revenues; legislature; privileges; yearly; salaries; warehouses; funds,"Princely Dignity, Jurisdiction and Empire","Government, Law & Administration",inherited,1750-1770#24
british,1770-1790,19,418,pot; jacket; apron; velvet; hog; collar; sack; forehead; bunch; thistle,"Concord, Discord and Agreement",Rhetoric & Persuasion,inherited,1750-1770#13
british,1770-1790,6,598,governors; prelates; abbots; bishops; burgesses; electors; barons; treves; priors; papists,Maintaining and Upholding Order,"Government, Law & Administration",inherited,1750-1770#6
british,1770-1790,31,325,meed; anguish; dart; wiles; wrongs; woes; pow'rs; griefs; sorrows; slumbers,Descriptive Poetic Adjectives,"Literature, Drama & Poetic Diction",inherited,1750-1770#12
british,1770-1790,23,393,gauls; bohemia; selim; dalmatia; sozomen; darius; germans; chan; aurelian; goths,"Truth, Conscience and Preaching","Religion, Theology & the Church",inherited,1750-1770#28
british,1770-1790,10,524,ambition's; starry; warbled; deck'd; godlike; heav'nly; attic; shadowy; radiant; glitt'ring,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1750-1770#8
british,1770-1790,43,154,jamais; mais; moi; qu'ils; lui; sur; qu'il; avoit; castro; bien,"Historical Names, Places and Titles","History, Genealogy, Nobility & Kinship",inherited,1750-1770#39
british,1770-1790,32,324,bowers; bow'rs; warbling; murm'ring; phoebus; responsive; glade; echoing; dome; cupids,Latin and French Grammar Terms,"Books, Learning & Scholarship",inherited,1750-1770#35
british,1770-1790,55,31,they'll; wou'd; shou'd; she'll; he'll; sha'n't; you'll; you'd; he'd; thou'lt,Contracted Verb Forms,Structural / Uncertain,human,
british,1770-1790,34,265,toleration; injustice; suspension; hatred; baseness; iniquitous; disobedience; resentment; immorality; oppression,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1750-1770#18
british,1770-1790,21,401,excellence; diction; urbanity; pathos; elegance; rhetoric; liberality; unshaken; moderation; fidelity,"Mercy, Grace and Damnation","Religion, Theology & the Church",inherited,1750-1770#17
british,1770-1790,14,502,pulled; flung; rolled; pulls; slipped; pull; washed; plunged; dragged; shoot,Infinitive Verb Forms,Structural / Uncertain,inherited,1750-1770#20
british,1770-1790,22,400,preface; version; confirmation; translation; manuscript; composition; argument; interpretation; treatise; decision,Legal Writs and Property Actions,"Government, Law & Administration",inherited,1750-1770#4
british,1770-1790,28,334,idiot; aqueduct; adhuc; infringement; aggravation; itinerant; accomplice; oval; edict; earthquake,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1750-1770#22
british,1770-1790,18,422,executive; legislative; constitutional; supporting; territorial; primary; informing; constituting; securing; establishing,Latin Text and Word Fragments,Structural / Uncertain,inherited,1750-1770#31
british,1770-1790,47,125,shocked; laughed; compelled; laugh'd; aimed; alarmed; terrified; resolv'd; instigation; fatigued,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1750-1770#44
british,1770-1790,51,87,apostles; gospel; righteousness; prophets; jesus; creator; revelation; expressly; gentiles; legislator,"Scripture, Prophets and Christianity","Religion, Theology & the Church",human,
british,1770-1790,17,430,yams; boiled; turnips; flax; flour; berries; myrrh; syrup; plantains; gum,Household Goods and Provisions,"Domestic Life, Dress & Household",inherited,1750-1770#25
british,1770-1790,7,596,irritation; solids; debility; lymph; viscid; irritability; spasms; intestines; urine; relaxation,"Meekness, Chastity and Devout Virtue",Morality: Virtue & Vice,inherited,1750-1770#23
british,1770-1790,52,83,hertford; margaret; catherine; luxborough; abberville; frances; seaton; belmont; lyttelton; elisabeth,Mixed Proper Names,Structural / Uncertain,human,
british,1770-1790,36,252,euxine; rhine; severn; baltic; streights; tartary; danube; jaik; bay; alps,"Rivers, Seas and Foreign Territories",Geography & Territory,human,
british,1770-1790,5,633,institutions; texts; manuscripts; treatises; compositions; establishments; poems; assertions; peculiarities; artifices,"Realms, Offices and Civic Administration","Government, Law & Administration",inherited,1750-1770#3
british,1770-1790,12,514,hac; dicti; seu; modo; omnibus; tamen; sicut; neque; regni; sui,Latin Function Words,Structural / Uncertain,inherited,1750-1770#11
british,1770-1790,11,517,forsakes; paints; compels; rends; beholds; subdues; confesses; owns; sooths; smote,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1750-1770#10
british,1770-1790,2,698,fenwick; worcester; clark; bedford; owen; lincoln; warwickshire; weaver; litchfield; clarence,"Sin, Ransom and Deliverance","Religion, Theology & the Church",inherited,1750-1770#14
british,1770-1790,9,554,foliage; pendent; cliff; tufted; heath; craggy; cliffs; caves; beech; vines,Chivalric Romance Names,Structural / Uncertain,inherited,1750-1770#19
british,1770-1790,42,166,ralph; scrope; andrews; matthew; christopher; bart; roger; patrick; gilbert; martin's,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#42
british,1770-1790,16,441,dewy; crystal; vernal; glooms; wintry; radiance; fragrant; flow'rs; burnish'd; zephyrs,Spelling-Reform Orthographic Variants,Structural / Uncertain,inherited,1750-1770#5
british,1770-1790,49,109,xxxi; civ; deut; xxxii; xxviii; xx; jer; exod; xxiii; xxii,Dutch and German Text,Structural / Uncertain,inherited,1750-1770#36
british,1770-1790,37,241,striped; glossy; irides; fringed; tawny; edged; yellow; color; hairy; thighs,"Weather, Sky and Zodiac","Nature, Landscape & Weather",inherited,1750-1770#37
british,1770-1790,56,27,shouldst; did'st; couldst; wouldst; could'st; should'st; seest; say'st; mayst; think'st,Second-Person Verb Forms,Structural / Uncertain,inherited,1750-1770#48
british,1770-1790,50,98,squadrons; palms; javelins; spear; spears; shields; crest; shaft; javelin; warriors,Contracted Verb Forms,Structural / Uncertain,inherited,1750-1770#45
british,1770-1790,13,506,magnus; eccles; henricus; polybius; sallust; clemens; coll; plin; vo; pliny,Place Names and Regions,Geography & Territory,inherited,1750-1770#9
british,1770-1790,39,208,axis; transverse; curve; diameter; semicircle; conjugate; triangle; dc; rectangle; ordinate,Geometry and Mathematical Figures,"Science, Mathematics & Natural Philosophy",human,
british,1770-1790,24,369,adorn'd; inspir'd; subdu'd; fir'd; view'd; sway'd; press'd; clasps; sigh'd; renew'd,Evaluative Adjectives of Fitness,Structural / Uncertain,inherited,1750-1770#29
british,1770-1790,54,65,deduced; exempt; resulting; derived; wrested; freed; exempted; separated; originate; extracted,"Deduction, Derivation and Separation",Rhetoric & Persuasion,inherited,1750-1770#43
british,1770-1790,38,221,skins; fowls; goats; geese; hares; foxes; pigs; partridges; wolves; ducks,"Animals, Birds and Fauna","Nature, Landscape & Weather",human,
british,1770-1790,44,137,studded; tinctured; shaded; strewed; encompassed; unacquainted; tinged; skirted; fenced; lined,Civil Administration and Public Wealth,"Government, Law & Administration",inherited,1750-1770#40
british,1770-1790,29,328,lightnings; howling; billows; gliding; wav'd; gushing; foaming; torrents; sweeping; rolling,Body Parts and Physical Description,"Medicine, Body & Health",inherited,1750-1770#15
british,1770-1790,26,362,ruthless; threat'ning; dauntless; rapt; swell'd; vengeful; aloft; streaming; haggard; pierc'd,Internal Organs and Anatomy,"Medicine, Body & Health",inherited,1750-1770#16
british,1770-1790,46,137,reclin'd; encroach; perched; relying; insists; relied; depended; pedestal; depending; rely,Combat and Motion Verbs,Military & Warfare,inherited,1750-1770#30
british,1770-1790,33,286,orel; hah; elwina; orus; leonidas; hamet; orontes; lyc; editha; demophoon,Mixed Foreign-Language Text,Structural / Uncertain,inherited,1750-1770#26
british,1770-1790,27,341,unwarrantable; lawless; lust; inconsiderate; envy's; tyrannic; vindictive; unrelenting; covetousness; unjustifiable,Miscellaneous Mixed Vocabulary,Structural / Uncertain,inherited,1750-1770#33
british,1770-1790,48,117,nom; mon; bi; deir; kyng; ful; alle; gae; grene; sair,Scots Dialect and Middle English,Structural / Uncertain,human,
british,1770-1790,4,648,dicto; hugo; johanne; nuper; willielmo; orosius; ellison; ipsius; concedimus; patris,Miscellaneous Latin and Proper Names,Structural / Uncertain,human,
british,1790-1810,46,323,tournois; shil; pounders; paras; stivers; piastres; guilders; quarts; fifths; eighths,Spelling Variants of 'Quick',Structural / Uncertain,inherited,1770-1790#41
british,1790-1810,62,130,harder; bigger; lovelier; taller; handsomer; hotter; duller; swifter; avorse; broader,Humours and Bodily Complexion,"Medicine, Body & Health",inherited,1770-1790#53
british,1790-1810,40,476,cism; chemical; mineralogical; etymological; illustrative; phical; biographical; elocutionary; theological; definitions,Miscellaneous Mixed Vocabulary,Structural / Uncertain,inherited,1770-1790#27
british,1790-1810,41,436,nexed; swer; tiquity; gel; arrant; impostor; attila; cients; swered; untruth,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1770-1790#28
british,1790-1810,28,569,extensively; pointedly; injuriously; satisfactorily; judiciously; accurately; ingeniously; successfully; cruelly; strikingly,Adverbs of Manner,Structural / Uncertain,inherited,1770-1790#25
british,1790-1810,6,1184,vindictive; illiberal; efficacious; flagrant; reprehensible; forcible; virulent; intolerant; unprincipled; illegal,"Treaties, Parliament and Baronial Councils","Government, Law & Administration",inherited,1770-1790#3
british,1790-1810,56,207,nth; wednesday; tember; monday; seventeenth; uth; tuesday; oct; december; thurs,Verbs of Enduring and Continuing,Structural / Uncertain,inherited,1770-1790#45
british,1790-1810,43,424,sewell; stannard; aylsham; upholder; holmes; hotpresser; ironmonger; pudsey; reeve; bungay,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1770-1790#42
british,1790-1810,1,1451,countenanced; counteracted; influenced; excommunicated; weakened; recognized; nominated; assailed; demonstrated; benefited,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1770-1790#1
british,1790-1810,13,955,coroners; cial; prelates; establishments; colonial; clergymen; convention; deputy; commissioners; commanderies,Maintaining and Upholding Order,"Government, Law & Administration",inherited,1770-1790#6
british,1790-1810,51,243,coxcomb; thief; rogue; scoundrel; scholar; blockhead; fool; botanist; rascal; courtier,Roman Numerals and Dates,Structural / Uncertain,inherited,1770-1790#40
british,1790-1810,39,484,marines; infantry; squadron; putnam; adjutant; frigate; mortars; lieut; frigates; conseil,Second-Person Verb Forms,Structural / Uncertain,inherited,1770-1790#30
british,1790-1810,8,1119,gaby; tangent; len; duval; cad; jen; whimsiculo; tap; wid; whimmy,Word Fragments,Structural / Uncertain,inherited,1770-1790#8
british,1790-1810,19,811,pelopidas; tarquinius; mantineia; phlius; navarre; yaroslaf; lollius; jourdain; tyrconnel; pontifex,"Truth, Conscience and Preaching","Religion, Theology & the Church",inherited,1770-1790#23
british,1790-1810,15,936,eux; bellegarde; veut; nord; principe; ete; roberto; marne; etre; tivoli,"Historical Names, Places and Titles","History, Genealogy, Nobility & Kinship",inherited,1770-1790#43
british,1790-1810,50,276,xci; cii; edit; ep; lxxii; xliv; lxxxv; biog; acad; xxxiv,Dutch and German Text,Structural / Uncertain,inherited,1770-1790#49
british,1790-1810,9,1116,inlaid; gateway; pathless; craggy; carved; glade; swamps; clumps; dells; thickets,Chivalric Romance Names,Structural / Uncertain,inherited,1770-1790#9
british,1790-1810,27,570,niece; hufband; ladyfhip; truft; spouse; mafter; name's; fpeak; fong; foft,Generic Plural Nouns,Structural / Uncertain,inherited,1770-1790#35
british,1790-1810,4,1234,impute; attach; reconcile; chastise; stimulate; detect; befriend; suggest; contradict; assail,Base-Form Verbs,Structural / Uncertain,inherited,1770-1790#0
british,1790-1810,34,529,rapt'rous; rapt; affection's; inspiring; warms; raptur'd; sainted; muse's; religion's; learning's,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1770-1790#10
british,1790-1810,11,1045,popayan; charente; montserrat; wabash; mindanao; cromarty; northeast; polynesia; funen; ceram,"Rivers, Seas and Foreign Territories",Geography & Territory,inherited,1770-1790#36
british,1790-1810,58,186,olave; amand; leger; alban's; asaph; albans; jago; edmunds; patrick's; johns,"'St.' Place Names, Gazetteer",Geography & Territory,human,
british,1790-1810,36,514,leonora; hah; rosara; ros; osbert; vitellia; annius; beatrice; rosabella; enchantress,Mixed Foreign-Language Text,Structural / Uncertain,inherited,1770-1790#33
british,1790-1810,38,493,payment; expenses; exportation; revenues; greatbritain; augmentation; valuation; salaries; licences; diminution,"Princely Dignity, Jurisdiction and Empire","Government, Law & Administration",inherited,1770-1790#20
british,1790-1810,2,1291,selfishness; distinctness; malignity; pray'rs; griefs; affectation; rancour; quickness; imagery; enjoyments,"Mercy, Grace and Damnation","Religion, Theology & the Church",inherited,1770-1790#21
british,1790-1810,35,523,proposition; hypothesis; analysis; demonstration; statement; doctrine; authenticity; avowal; accusation; imperfection,Legal Writs and Property Actions,"Government, Law & Administration",inherited,1770-1790#22
british,1790-1810,30,543,presburg; hispaniola; rouen; rico; lyons; elephanta; augsburg; andros; porto; montreal,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1770-1790#47
british,1790-1810,37,503,publications; compositions; notices; excellencies; documents; axioms; texts; hypotheses; paintings; commentators,"Realms, Offices and Civic Administration","Government, Law & Administration",inherited,1770-1790#5
british,1790-1810,12,976,parsley; onions; cloves; fried; celery; tamarinds; ginger; sliced; boil'd; veal,Household Goods and Provisions,"Domestic Life, Dress & Household",inherited,1770-1790#17
british,1790-1810,17,863,flung; pull'd; plunges; drives; pulls; rolled; jumped; flings; bends; jumps,Infinitive Verb Forms,Structural / Uncertain,inherited,1770-1790#14
british,1790-1810,54,223,aff; weel; syne; bairn; guid; lairds; bonnie; whan; auld; frae,Contracted Verb Forms,Structural / Uncertain,inherited,1770-1790#55
british,1790-1810,48,295,assyrians; huns; vandals; babylonians; turks; celtic; persians; cymry; scythian; prophets,"Scripture, Prophets and Christianity","Religion, Theology & the Church",inherited,1770-1790#51
british,1790-1810,3,1289,labore; urbem; tanto; ingenii; habuit; quanquam; virtute; ista; vobis; normanni,Latin Function Words,Structural / Uncertain,inherited,1770-1790#12
british,1790-1810,22,762,jetty; trowsers; jacket; apron; ribbons; talons; sleeves; shirt; buttons; collar,"Concord, Discord and Agreement",Rhetoric & Persuasion,inherited,1770-1790#19
british,1790-1810,21,767,exactions; royalists; insurrections; misrepresentations; accusations; dissensions; practices; imputations; declarations; determinations,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1770-1790#34
british,1790-1810,52,239,ecliptic; equator; sultry; diameter; scorching; meridians; stormy; planets; parallax; orbit,Geometry and Mathematical Figures,"Science, Mathematics & Natural Philosophy",inherited,1770-1790#39
british,1790-1810,18,822,soda; vomiting; nitrous; mucus; saline; nausea; fluids; purging; nitric; intestines,"Meekness, Chastity and Devout Virtue",Morality: Virtue & Vice,inherited,1770-1790#7
british,1790-1810,31,542,scaly; obtuse; streaked; striated; truncated; longitudinally; ferruginous; cylindrical; roundish; transversely,"Weather, Sky and Zodiac","Nature, Landscape & Weather",inherited,1770-1790#37
british,1790-1810,55,223,commented; expatiated; descanted; animadvert; congratulating; perch'd; relied; encroached; depending; relying,Combat and Motion Verbs,Military & Warfare,inherited,1770-1790#46
